bin_index  r_left_A  r_right_A  r_center_A  shell_volume_A3  counts  normalization  g_r
3.000000000000000000e+01 1.500000000000000000e+00 1.550000000000000044e+00 1.524999999999999911e+00 1.461364182694854019e+00 0.000000000000000000e+00 6.206494813860124395e+02 0.000000000000000000e+00
3.100000000000000000e+01 1.550000000000000044e+00 1.600000000000000089e+00 1.575000000000000178e+00 1.558753554956137544e+00 0.000000000000000000e+00 6.620112884579566526e+02 0.000000000000000000e+00
3.200000000000000000e+01 1.600000000000000089e+00 1.650000000000000133e+00 1.625000000000000000e+00 1.659284519871011110e+00 0.000000000000000000e+00 7.047073473709343716e+02 0.000000000000000000e+00
3.300000000000000000e+01 1.650000000000000133e+00 1.700000000000000178e+00 1.675000000000000266e+00 1.762957077439470721e+00 0.000000000000000000e+00 7.487376581249365017e+02 0.000000000000000000e+00
3.400000000000000000e+01 1.700000000000000178e+00 1.750000000000000000e+00 1.725000000000000089e+00 1.869771227661520374e+00 0.000000000000000000e+00 7.941022207199717968e+02 0.000000000000000000e+00
3.500000000000000000e+01 1.750000000000000000e+00 1.800000000000000044e+00 1.774999999999999911e+00 1.979726970537170949e+00 0.000000000000000000e+00 8.408010351560412801e+02 0.000000000000000000e+00
3.600000000000000000e+01 1.800000000000000044e+00 1.850000000000000089e+00 1.825000000000000178e+00 2.092824306066400464e+00 0.000000000000000000e+00 8.888341014331338101e+02 0.000000000000000000e+00
3.700000000000000000e+01 1.850000000000000089e+00 1.900000000000000133e+00 1.875000000000000000e+00 2.209063234249227126e+00 0.000000000000000000e+00 9.382014195512680317e+02 0.000000000000000000e+00
3.800000000000000000e+01 1.900000000000000133e+00 1.950000000000000178e+00 1.925000000000000266e+00 2.328443755085636280e+00 0.000000000000000000e+00 9.889029895104255274e+02 0.000000000000000000e+00
3.900000000000000000e+01 1.950000000000000178e+00 2.000000000000000000e+00 1.975000000000000089e+00 2.450965868575627926e+00 0.000000000000000000e+00 1.040938811310609026e+03 0.000000000000000000e+00
4.000000000000000000e+01 2.000000000000000000e+00 2.050000000000000266e+00 2.025000000000000355e+00 2.576629574719239368e+00 0.000000000000000000e+00 1.094308884951838991e+03 0.000000000000000000e+00
4.100000000000000000e+01 2.050000000000000266e+00 2.100000000000000089e+00 2.075000000000000178e+00 2.705434873516403549e+00 0.000000000000000000e+00 1.149013210434081202e+03 0.000000000000000000e+00
4.200000000000000000e+01 2.100000000000000089e+00 2.149999999999999911e+00 2.125000000000000000e+00 2.837381764967172426e+00 0.000000000000000000e+00 1.205051787757364764e+03 0.000000000000000000e+00
4.300000000000000000e+01 2.149999999999999911e+00 2.200000000000000178e+00 2.174999999999999822e+00 2.972470249071560655e+00 0.000000000000000000e+00 1.262424616921671259e+03 0.000000000000000000e+00
4.400000000000000000e+01 2.200000000000000178e+00 2.250000000000000000e+00 2.225000000000000089e+00 3.110700325829479862e+00 0.000000000000000000e+00 1.321131697927011146e+03 0.000000000000000000e+00
4.500000000000000000e+01 2.250000000000000000e+00 2.300000000000000266e+00 2.275000000000000355e+00 3.252071995241048175e+00 0.000000000000000000e+00 1.381173030773383516e+03 0.000000000000000000e+00
4.600000000000000000e+01 2.300000000000000266e+00 2.350000000000000089e+00 2.325000000000000178e+00 3.396585257306154126e+00 1.900000000000000000e+01 1.442548615460778819e+03 1.317113322654364822e-02
4.700000000000000000e+01 2.350000000000000089e+00 2.400000000000000355e+00 2.375000000000000000e+00 3.544240112024910072e+00 1.090000000000000000e+02 1.505258451989232753e+03 7.241281379682941444e-02
4.800000000000000000e+01 2.400000000000000355e+00 2.450000000000000178e+00 2.425000000000000266e+00 3.695036559397181009e+00 4.520000000000000000e+02 1.569302540358675060e+03 2.880260423823007843e-01
4.900000000000000000e+01 2.450000000000000178e+00 2.500000000000000000e+00 2.475000000000000089e+00 3.848974599423079290e+00 1.443000000000000000e+03 1.634680880569172587e+03 8.827411008181412777e-01
5.000000000000000000e+01 2.500000000000000000e+00 2.550000000000000266e+00 2.525000000000000355e+00 4.006054232102604473e+00 2.907000000000000000e+03 1.701393472620710327e+03 1.708599478474697397e+00
5.100000000000000000e+01 2.550000000000000266e+00 2.600000000000000089e+00 2.575000000000000178e+00 4.166275457435645535e+00 4.495000000000000000e+03 1.769440316513248490e+03 2.540351295294081435e+00
5.200000000000000000e+01 2.600000000000000089e+00 2.650000000000000355e+00 2.625000000000000000e+00 4.329638275422365901e+00 5.665000000000000000e+03 1.838821412246857790e+03 3.080777699384047441e+00
5.300000000000000000e+01 2.650000000000000355e+00 2.700000000000000178e+00 2.675000000000000266e+00 4.496142686062571059e+00 6.060000000000000000e+03 1.909536759821442047e+03 3.173544561963112631e+00
5.400000000000000000e+01 2.700000000000000178e+00 2.750000000000000000e+00 2.725000000000000089e+00 4.665788689356426211e+00 5.566000000000000000e+03 1.981586359237089937e+03 2.808860675717866684e+00
5.500000000000000000e+01 2.750000000000000000e+00 2.800000000000000266e+00 2.775000000000000355e+00 4.838576285303901159e+00 4.645000000000000000e+03 2.054970210493789182e+03 2.260373399225019675e+00
5.600000000000000000e+01 2.800000000000000266e+00 2.850000000000000089e+00 2.825000000000000178e+00 5.014505473904891986e+00 3.720000000000000000e+03 2.129688313591468614e+03 1.746734475772493633e+00
5.700000000000000000e+01 2.850000000000000089e+00 2.900000000000000355e+00 2.875000000000000000e+00 5.193576255159561228e+00 2.639000000000000000e+03 2.205740668530243511e+03 1.196423513267518945e+00
5.800000000000000000e+01 2.900000000000000355e+00 2.950000000000000178e+00 2.925000000000000266e+00 5.375788629067717039e+00 1.980000000000000000e+03 2.283127275309979723e+03 8.672315474533393020e-01
5.900000000000000000e+01 2.950000000000000178e+00 3.000000000000000000e+00 2.975000000000000089e+00 5.561142595629506857e+00 1.546000000000000000e+03 2.361848133930778658e+03 6.545721453423941627e-01
6.000000000000000000e+01 3.000000000000000000e+00 3.050000000000000266e+00 3.025000000000000355e+00 5.749638154844945781e+00 1.336000000000000000e+03 2.441903244392618944e+03 5.471142245573725749e-01
6.100000000000000000e+01 3.050000000000000266e+00 3.100000000000000089e+00 3.075000000000000178e+00 5.941275306713886373e+00 1.262000000000000000e+03 2.523292606695467839e+03 5.001401726661931502e-01
6.200000000000000000e+01 3.100000000000000089e+00 3.150000000000000355e+00 3.125000000000000000e+00 6.136054051236490281e+00 1.230000000000000000e+03 2.606016220839380821e+03 4.719847828129883904e-01
6.300000000000000000e+01 3.150000000000000355e+00 3.200000000000000178e+00 3.175000000000000266e+00 6.333974388412610068e+00 1.347000000000000000e+03 2.690074086824283768e+03 5.007297035414275399e-01
6.400000000000000000e+01 3.200000000000000178e+00 3.250000000000000000e+00 3.225000000000000089e+00 6.535036318242334552e+00 1.458000000000000000e+03 2.775466204650234431e+03 5.253171512436909385e-01
6.500000000000000000e+01 3.250000000000000000e+00 3.300000000000000266e+00 3.275000000000000355e+00 6.739239840725753439e+00 1.606000000000000000e+03 2.862192574317233721e+03 5.611082966292391117e-01
6.600000000000000000e+01 3.300000000000000266e+00 3.350000000000000089e+00 3.325000000000000178e+00 6.946584955862598498e+00 1.600000000000000000e+03 2.950253195825220246e+03 5.423263339784167858e-01
6.700000000000000000e+01 3.350000000000000089e+00 3.400000000000000355e+00 3.375000000000000000e+00 7.157071663653167271e+00 1.843000000000000000e+03 3.039648069174287684e+03 6.063201916992470020e-01
6.800000000000000000e+01 3.400000000000000355e+00 3.450000000000000178e+00 3.425000000000000266e+00 7.370699964097251033e+00 2.000000000000000000e+03 3.130377194364339630e+03 6.389006422614588177e-01
6.900000000000000000e+01 3.450000000000000178e+00 3.500000000000000000e+00 3.475000000000000089e+00 7.587469857194911071e+00 2.206000000000000000e+03 3.222440571395451570e+03 6.845743004795615816e-01
7.000000000000000000e+01 3.500000000000000000e+00 3.550000000000000266e+00 3.525000000000000355e+00 7.807381342946263736e+00 2.356000000000000000e+03 3.315838200267605316e+03 7.105292410859669339e-01
7.100000000000000000e+01 3.550000000000000266e+00 3.600000000000000089e+00 3.575000000000000178e+00 8.030434421351102969e+00 2.690000000000000000e+03 3.410570080980744024e+03 7.887244466844274271e-01
7.200000000000000000e+01 3.600000000000000089e+00 3.650000000000000355e+00 3.625000000000000000e+00 8.256629092409607296e+00 2.799000000000000000e+03 3.506636213534952731e+03 7.982008482078606360e-01
7.300000000000000000e+01 3.650000000000000355e+00 3.700000000000000178e+00 3.675000000000000266e+00 8.485965356121596415e+00 3.051000000000000000e+03 3.604036597930167318e+03 8.465507819072144446e-01
7.400000000000000000e+01 3.700000000000000178e+00 3.750000000000000000e+00 3.725000000000000089e+00 8.718443212487249738e+00 3.248000000000000000e+03 3.702771234166430531e+03 8.771808449924914930e-01
7.500000000000000000e+01 3.750000000000000000e+00 3.800000000000000266e+00 3.775000000000000355e+00 8.954062661506567267e+00 3.340000000000000000e+03 3.802840122243736914e+03 8.782909332589418083e-01
7.600000000000000000e+01 3.800000000000000266e+00 3.850000000000000089e+00 3.825000000000000178e+00 9.192823703179280770e+00 3.849000000000000000e+03 3.904243262162006431e+03 9.858504559135962131e-01
7.700000000000000000e+01 3.850000000000000089e+00 3.900000000000000355e+00 3.875000000000000000e+00 9.434726337505809468e+00 4.190000000000000000e+03 4.006980653921397789e+03 1.045675125957868490e+00
7.800000000000000000e+01 3.900000000000000355e+00 3.950000000000000178e+00 3.925000000000000266e+00 9.679770564485702167e+00 4.443000000000000000e+03 4.111052297521740002e+03 1.080745190879319972e+00
7.900000000000000000e+01 3.950000000000000178e+00 4.000000000000000000e+00 3.975000000000000089e+00 9.927956384119321243e+00 4.865000000000000000e+03 4.216458192963152214e+03 1.153811985642167581e+00
8.000000000000000000e+01 4.000000000000000000e+00 4.049999999999999822e+00 4.025000000000000355e+00 1.017928379640648373e+01 5.377000000000000000e+03 4.323198340245565305e+03 1.243755103702824050e+00
8.100000000000000000e+01 4.049999999999999822e+00 4.100000000000000533e+00 4.075000000000000178e+00 1.043375280134743122e+01 5.617000000000000000e+03 4.431272739369132978e+03 1.267581647614783424e+00
8.200000000000000000e+01 4.100000000000000533e+00 4.150000000000000355e+00 4.125000000000000000e+00 1.069136339894165388e+01 6.100000000000000000e+03 4.540681390333547824e+03 1.343410707693786899e+00
8.300000000000000000e+01 4.150000000000000355e+00 4.200000000000000178e+00 4.175000000000000711e+00 1.095211558918957273e+01 6.594000000000000000e+03 4.651424293139074507e+03 1.417630296536537493e+00
8.400000000000000000e+01 4.200000000000000178e+00 4.250000000000000000e+00 4.224999999999999645e+00 1.121600937209112558e+01 7.101000000000000000e+03 4.763501447785623895e+03 1.490710158868744140e+00
8.500000000000000000e+01 4.250000000000000000e+00 4.299999999999999822e+00 4.275000000000000355e+00 1.148304474764625205e+01 7.394000000000000000e+03 4.876912854273241464e+03 1.516123051803404786e+00
8.600000000000000000e+01 4.299999999999999822e+00 4.350000000000000533e+00 4.325000000000000178e+00 1.175322171585519371e+01 7.608000000000000000e+03 4.991658512601929033e+03 1.524142723464127602e+00
8.700000000000000000e+01 4.350000000000000533e+00 4.400000000000000355e+00 4.375000000000000000e+00 1.202654027671729331e+01 8.004000000000000000e+03 5.107738422771501064e+03 1.567034044718555341e+00
8.800000000000000000e+01 4.400000000000000355e+00 4.450000000000000178e+00 4.425000000000000711e+00 1.230300043023314593e+01 8.186000000000000000e+03 5.225152584782170379e+03 1.566652813898881336e+00
8.900000000000000000e+01 4.450000000000000178e+00 4.500000000000000000e+00 4.474999999999999645e+00 1.258260217640269296e+01 8.194000000000000000e+03 5.343900998633921517e+03 1.533336789378144882e+00
9.000000000000000000e+01 4.500000000000000000e+00 4.549999999999999822e+00 4.525000000000000355e+00 1.286534551522575498e+01 8.365000000000000000e+03 5.463983664326631697e+03 1.530934298836503338e+00
9.100000000000000000e+01 4.549999999999999822e+00 4.600000000000000533e+00 4.575000000000000178e+00 1.315123044670263042e+01 8.322000000000000000e+03 5.585400581860501916e+03 1.489955801384604372e+00
9.200000000000000000e+01 4.600000000000000533e+00 4.650000000000000355e+00 4.625000000000000000e+00 1.344025697083272242e+01 8.236000000000000000e+03 5.708151751235233860e+03 1.442848816732621886e+00
9.300000000000000000e+01 4.650000000000000355e+00 4.700000000000000178e+00 4.675000000000000711e+00 1.373242508761651060e+01 7.988000000000000000e+03 5.832237172451063088e+03 1.369628800030941340e+00
9.400000000000000000e+01 4.700000000000000178e+00 4.750000000000000000e+00 4.724999999999999645e+00 1.402773479705399140e+01 8.022000000000000000e+03 5.957656845507901380e+03 1.346502527423784512e+00
9.500000000000000000e+01 4.750000000000000000e+00 4.800000000000000711e+00 4.775000000000000355e+00 1.432618609914528740e+01 7.723000000000000000e+03 6.084410770405904259e+03 1.269309435445099332e+00
9.600000000000000000e+01 4.800000000000000711e+00 4.850000000000000533e+00 4.825000000000001066e+00 1.462777899388962055e+01 7.367000000000000000e+03 6.212498947144742488e+03 1.185835211028223091e+00
9.700000000000000000e+01 4.850000000000000533e+00 4.900000000000000355e+00 4.875000000000000000e+00 1.493251348128782752e+01 7.269000000000000000e+03 6.341921375724694371e+03 1.146182610813172964e+00
9.800000000000000000e+01 4.900000000000000355e+00 4.950000000000000178e+00 4.925000000000000711e+00 1.524038956133960809e+01 7.099000000000000000e+03 6.472678056145660776e+03 1.096763957425576086e+00
9.900000000000000000e+01 4.950000000000000178e+00 5.000000000000000000e+00 4.974999999999999645e+00 1.555140723404502445e+01 6.746000000000000000e+03 6.604768988407655343e+03 1.021383187184930375e+00
1.000000000000000000e+02 5.000000000000000000e+00 5.050000000000000711e+00 5.025000000000000355e+00 1.586556649940425423e+01 6.686000000000000000e+03 6.738194172510883618e+03 9.922539821241995739e-01
1.010000000000000000e+02 5.050000000000000711e+00 5.100000000000000533e+00 5.075000000000001066e+00 1.618286735741658333e+01 6.486000000000000000e+03 6.872953608454829009e+03 9.436990804100853225e-01
1.020000000000000000e+02 5.100000000000000533e+00 5.150000000000000355e+00 5.125000000000000000e+00 1.650330980808278269e+01 6.131000000000000000e+03 7.009047296239982643e+03 8.747265842090959920e-01
1.030000000000000000e+02 5.150000000000000355e+00 5.200000000000000178e+00 5.175000000000000711e+00 1.682689385140238159e+01 6.168000000000000000e+03 7.146475235865985269e+03 8.630828200515807680e-01
1.040000000000000000e+02 5.200000000000000178e+00 5.250000000000000000e+00 5.224999999999999645e+00 1.715361948737584896e+01 5.939000000000000000e+03 7.285237427333279811e+03 8.152102191917083296e-01
1.050000000000000000e+02 5.250000000000000000e+00 5.300000000000000711e+00 5.275000000000000355e+00 1.748348671600307469e+01 5.929000000000000000e+03 7.425333870641594331e+03 7.984826141545199318e-01
1.060000000000000000e+02 5.300000000000000711e+00 5.350000000000000533e+00 5.325000000000001066e+00 1.781649553728321678e+01 5.815000000000000000e+03 7.566764565790666893e+03 7.684922597287627832e-01
1.070000000000000000e+02 5.350000000000000533e+00 5.400000000000000355e+00 5.375000000000000000e+00 1.815264595121735169e+01 5.805000000000000000e+03 7.709529512780903133e+03 7.529642360634896114e-01
1.080000000000000000e+02 5.400000000000000355e+00 5.450000000000000178e+00 5.425000000000000711e+00 1.849193795780512417e+01 5.964000000000000000e+03 7.853628711612255756e+03 7.593941882154068290e-01
1.090000000000000000e+02 5.450000000000000178e+00 5.500000000000000000e+00 5.474999999999999645e+00 1.883437155704628907e+01 5.940000000000000000e+03 7.999062162284564693e+03 7.425870532681936309e-01
1.100000000000000000e+02 5.500000000000000000e+00 5.550000000000000711e+00 5.525000000000000355e+00 1.917994674894156759e+01 5.915000000000000000e+03 8.145829864798021845e+03 7.261384166101367832e-01
1.110000000000000000e+02 5.550000000000000711e+00 5.600000000000000533e+00 5.575000000000001066e+00 1.952866353348964523e+01 6.074000000000000000e+03 8.293931819152259777e+03 7.323426491129313431e-01
1.120000000000000000e+02 5.600000000000000533e+00 5.650000000000000355e+00 5.625000000000000000e+00 1.988052191069171570e+01 6.216000000000000000e+03 8.443368025347697767e+03 7.361991069605218208e-01
1.130000000000000000e+02 5.650000000000000355e+00 5.700000000000000178e+00 5.675000000000000711e+00 2.023552188054742018e+01 6.305000000000000000e+03 8.594138483384169376e+03 7.336395628474023933e-01
1.140000000000000000e+02 5.700000000000000178e+00 5.750000000000000000e+00 5.724999999999999645e+00 2.059366344305664143e+01 6.433000000000000000e+03 8.746243193261623674e+03 7.355157932215036221e-01
1.150000000000000000e+02 5.750000000000000000e+00 5.800000000000000711e+00 5.775000000000000355e+00 2.095494659821985195e+01 6.607000000000000000e+03 8.899682154980260748e+03 7.423860633385344077e-01
1.160000000000000000e+02 5.800000000000000711e+00 5.850000000000000533e+00 5.825000000000001066e+00 2.131937134603586514e+01 6.764000000000000000e+03 9.054455368539713163e+03 7.470355448989182134e-01
1.170000000000000000e+02 5.850000000000000533e+00 5.900000000000000355e+00 5.875000000000000000e+00 2.168693768650587117e+01 6.994000000000000000e+03 9.210562833940239216e+03 7.593455607541843566e-01
1.180000000000000000e+02 5.900000000000000355e+00 5.950000000000000178e+00 5.925000000000000711e+00 2.205764561962939041e+01 7.146000000000000000e+03 9.368004551181800707e+03 7.628091938852133991e-01
1.190000000000000000e+02 5.950000000000000178e+00 6.000000000000000000e+00 5.974999999999999645e+00 2.243149514540666445e+01 7.633000000000000000e+03 9.526780520264486768e+03 8.012150572550493788e-01
1.200000000000000000e+02 6.000000000000000000e+00 6.050000000000000711e+00 6.025000000000000355e+00 2.280848626383781053e+01 7.910000000000000000e+03 9.686890741188301035e+03 8.165674839674791352e-01
1.210000000000000000e+02 6.050000000000000711e+00 6.100000000000000533e+00 6.075000000000001066e+00 2.318861897492175927e+01 8.139000000000000000e+03 9.848335213952745107e+03 8.264340950203417080e-01
1.220000000000000000e+02 6.100000000000000533e+00 6.150000000000000355e+00 6.125000000000000000e+00 2.357189327865981809e+01 8.429000000000000000e+03 1.001111393855855204e+04 8.419642461100235176e-01
1.230000000000000000e+02 6.150000000000000355e+00 6.200000000000000178e+00 6.175000000000000711e+00 2.395830917505127289e+01 8.977000000000000000e+03 1.017522691500524888e+04 8.822407672070445850e-01
1.240000000000000000e+02 6.200000000000000178e+00 6.250000000000000000e+00 6.224999999999999645e+00 2.434786666409636169e+01 9.366000000000000000e+03 1.034067414329304120e+04 9.057436556082549828e-01
1.250000000000000000e+02 6.250000000000000000e+00 6.300000000000000711e+00 6.275000000000000355e+00 2.474056574579556056e+01 9.770000000000000000e+03 1.050745562342203448e+04 9.298159659339239047e-01
1.260000000000000000e+02 6.300000000000000711e+00 6.350000000000000533e+00 6.325000000000001066e+00 2.513640642014756210e+01 9.984000000000000000e+03 1.067557135539175215e+04 9.352192653330474448e-01
1.270000000000000000e+02 6.350000000000000533e+00 6.400000000000000355e+00 6.375000000000000000e+00 2.553538868715331844e+01 1.054800000000000000e+04 1.084502133920258893e+04 9.726121941199953325e-01
1.280000000000000000e+02 6.400000000000000355e+00 6.450000000000000178e+00 6.425000000000000711e+00 2.593751254681282603e+01 1.109000000000000000e+04 1.101580557485446661e+04 1.006735270030082452e+00
1.290000000000000000e+02 6.450000000000000178e+00 6.500000000000000000e+00 6.474999999999999645e+00 2.634277799912585039e+01 1.114300000000000000e+04 1.118792406234728696e+04 9.959845935584710208e-01
1.300000000000000000e+02 6.500000000000000000e+00 6.550000000000000711e+00 6.525000000000000355e+00 2.675118504409310560e+01 1.168000000000000000e+04 1.136137680168160114e+04 1.028044417844784286e+00
1.310000000000000000e+02 6.550000000000000711e+00 6.600000000000000533e+00 6.575000000000001066e+00 2.716273368171292191e+01 1.183700000000000000e+04 1.153616379285633957e+04 1.026077664338465034e+00
1.320000000000000000e+02 6.600000000000000533e+00 6.650000000000000355e+00 6.625000000000000000e+00 2.757742391198649301e+01 1.269600000000000000e+04 1.171228503587226623e+04 1.083990012291779159e+00
1.330000000000000000e+02 6.650000000000000355e+00 6.700000000000000178e+00 6.675000000000000711e+00 2.799525573491429498e+01 1.275500000000000000e+04 1.188974053072950119e+04 1.072773620840101749e+00
1.340000000000000000e+02 6.700000000000000178e+00 6.750000000000000000e+00 6.724999999999999645e+00 2.841622915049513409e+01 1.292800000000000000e+04 1.206853027742747327e+04 1.071215773819621297e+00
1.350000000000000000e+02 6.750000000000000000e+00 6.800000000000000711e+00 6.775000000000000355e+00 2.884034415873020407e+01 1.347100000000000000e+04 1.224865427596680274e+04 1.099794287314613150e+00
1.360000000000000000e+02 6.800000000000000711e+00 6.850000000000000533e+00 6.825000000000001066e+00 2.926760075961807317e+01 1.390300000000000000e+04 1.243011252634677294e+04 1.118493494771773511e+00
1.370000000000000000e+02 6.850000000000000533e+00 6.900000000000000355e+00 6.875000000000000000e+00 2.969799895315993865e+01 1.386000000000000000e+04 1.261290502856798776e+04 1.098874523244832702e+00
1.380000000000000000e+02 6.900000000000000355e+00 6.950000000000000178e+00 6.925000000000000711e+00 3.013153873935507576e+01 1.416600000000000000e+04 1.279703178263006157e+04 1.106975448730860734e+00
1.390000000000000000e+02 6.950000000000000178e+00 7.000000000000000000e+00 6.974999999999999645e+00 3.056822011820420926e+01 1.456400000000000000e+04 1.298249278853336546e+04 1.121818454839696333e+00
1.400000000000000000e+02 7.000000000000000000e+00 7.050000000000000711e+00 7.025000000000000355e+00 3.100804308970733203e+01 1.461100000000000000e+04 1.316928804627780664e+04 1.109475314736523055e+00
1.410000000000000000e+02 7.050000000000000711e+00 7.100000000000000533e+00 7.075000000000001066e+00 3.145100765386278141e+01 1.483600000000000000e+04 1.335741755586289582e+04 1.110693735368639246e+00
1.420000000000000000e+02 7.100000000000000533e+00 7.150000000000000355e+00 7.125000000000000000e+00 3.189711381067269613e+01 1.495900000000000000e+04 1.354688131728921871e+04 1.104239392789878815e+00
1.430000000000000000e+02 7.150000000000000355e+00 7.200000000000000178e+00 7.175000000000000711e+00 3.234636156013613117e+01 1.494600000000000000e+04 1.373767933055666253e+04 1.087956680336516158e+00
