bin_index  r_left_A  r_right_A  r_center_A  shell_volume_A3  counts  normalization  g_r
2.900000000000000000e+01 1.450000000000000178e+00 1.500000000000000000e+00 1.475000000000000089e+00 1.367116403087152987e+00 0.000000000000000000e+00 9.121733063818078335e+02 0.000000000000000000e+00
3.000000000000000000e+01 1.500000000000000000e+00 1.550000000000000044e+00 1.524999999999999911e+00 1.461364182694854019e+00 0.000000000000000000e+00 9.750577166271266378e+02 0.000000000000000000e+00
3.100000000000000000e+01 1.550000000000000044e+00 1.600000000000000089e+00 1.575000000000000178e+00 1.558753554956137544e+00 0.000000000000000000e+00 1.040038273879532881e+03 0.000000000000000000e+00
3.200000000000000000e+01 1.600000000000000089e+00 1.650000000000000133e+00 1.625000000000000000e+00 1.659284519871011110e+00 0.000000000000000000e+00 1.107114978140976746e+03 0.000000000000000000e+00
3.300000000000000000e+01 1.650000000000000133e+00 1.700000000000000178e+00 1.675000000000000266e+00 1.762957077439470721e+00 0.000000000000000000e+00 1.176287829409686537e+03 0.000000000000000000e+00
3.400000000000000000e+01 1.700000000000000178e+00 1.750000000000000000e+00 1.725000000000000089e+00 1.869771227661520374e+00 0.000000000000000000e+00 1.247556827686695897e+03 0.000000000000000000e+00
3.500000000000000000e+01 1.750000000000000000e+00 1.800000000000000044e+00 1.774999999999999911e+00 1.979726970537170949e+00 0.000000000000000000e+00 1.320921972972170352e+03 0.000000000000000000e+00
3.600000000000000000e+01 1.800000000000000044e+00 1.850000000000000089e+00 1.825000000000000178e+00 2.092824306066400464e+00 0.000000000000000000e+00 1.396383265266164926e+03 0.000000000000000000e+00
3.700000000000000000e+01 1.850000000000000089e+00 1.900000000000000133e+00 1.875000000000000000e+00 2.209063234249227126e+00 0.000000000000000000e+00 1.473940704567688499e+03 0.000000000000000000e+00
3.800000000000000000e+01 1.900000000000000133e+00 1.950000000000000178e+00 1.925000000000000266e+00 2.328443755085636280e+00 0.000000000000000000e+00 1.553594290877008007e+03 0.000000000000000000e+00
3.900000000000000000e+01 1.950000000000000178e+00 2.000000000000000000e+00 1.975000000000000089e+00 2.450965868575627926e+00 0.000000000000000000e+00 1.635344024195846259e+03 0.000000000000000000e+00
4.000000000000000000e+01 2.000000000000000000e+00 2.050000000000000266e+00 2.025000000000000355e+00 2.576629574719239368e+00 0.000000000000000000e+00 1.719189904522513416e+03 0.000000000000000000e+00
4.100000000000000000e+01 2.050000000000000266e+00 2.100000000000000089e+00 2.075000000000000178e+00 2.705434873516403549e+00 0.000000000000000000e+00 1.805131931856302572e+03 0.000000000000000000e+00
4.200000000000000000e+01 2.100000000000000089e+00 2.149999999999999911e+00 2.125000000000000000e+00 2.837381764967172426e+00 0.000000000000000000e+00 1.893170106198876056e+03 0.000000000000000000e+00
4.300000000000000000e+01 2.149999999999999911e+00 2.200000000000000178e+00 2.174999999999999822e+00 2.972470249071560655e+00 1.000000000000000000e+00 1.983304427550403489e+03 5.042090291882768329e-04
4.400000000000000000e+01 2.200000000000000178e+00 2.250000000000000000e+00 2.225000000000000089e+00 3.110700325829479862e+00 0.000000000000000000e+00 2.075534895908845556e+03 0.000000000000000000e+00
4.500000000000000000e+01 2.250000000000000000e+00 2.300000000000000266e+00 2.275000000000000355e+00 3.252071995241048175e+00 4.100000000000000000e+01 2.169861511274728855e+03 1.889521510334257401e-02
4.600000000000000000e+01 2.300000000000000266e+00 2.350000000000000089e+00 2.325000000000000178e+00 3.396585257306154126e+00 8.690000000000000000e+02 2.266284273651098829e+03 3.834470415311124758e-01
4.700000000000000000e+01 2.350000000000000089e+00 2.400000000000000355e+00 2.375000000000000000e+00 3.544240112024910072e+00 4.268000000000000000e+03 2.364803183033106052e+03 1.804801359631902358e+00
4.800000000000000000e+01 2.400000000000000355e+00 2.450000000000000178e+00 2.425000000000000266e+00 3.695036559397181009e+00 8.671000000000000000e+03 2.465418239424691365e+03 3.517050316794682718e+00
4.900000000000000000e+01 2.450000000000000178e+00 2.500000000000000000e+00 2.475000000000000089e+00 3.848974599423079290e+00 9.207000000000000000e+03 2.568129442825133083e+03 3.585099662995030467e+00
5.000000000000000000e+01 2.500000000000000000e+00 2.550000000000000266e+00 2.525000000000000355e+00 4.006054232102604473e+00 7.796000000000000000e+03 2.672936793231362572e+03 2.916642106817375346e+00
5.100000000000000000e+01 2.550000000000000266e+00 2.600000000000000089e+00 2.575000000000000178e+00 4.166275457435645535e+00 7.420000000000000000e+03 2.779840290648394330e+03 2.669218093198186814e+00
5.200000000000000000e+01 2.600000000000000089e+00 2.650000000000000355e+00 2.625000000000000000e+00 4.329638275422365901e+00 6.792000000000000000e+03 2.888839935071514446e+03 2.351116764048701402e+00
5.300000000000000000e+01 2.650000000000000355e+00 2.700000000000000178e+00 2.675000000000000266e+00 4.496142686062571059e+00 5.413000000000000000e+03 2.999935726504538252e+03 1.804371991098327133e+00
5.400000000000000000e+01 2.700000000000000178e+00 2.750000000000000000e+00 2.725000000000000089e+00 4.665788689356426211e+00 4.086000000000000000e+03 3.113127664943999662e+03 1.312506405057275671e+00
5.500000000000000000e+01 2.750000000000000000e+00 2.800000000000000266e+00 2.775000000000000355e+00 4.838576285303901159e+00 2.842000000000000000e+03 3.228415750392431164e+03 8.803079342103133920e-01
5.600000000000000000e+01 2.800000000000000266e+00 2.850000000000000089e+00 2.825000000000000178e+00 5.014505473904891986e+00 2.218000000000000000e+03 3.345799982849110165e+03 6.629206800674516398e-01
5.700000000000000000e+01 2.850000000000000089e+00 2.900000000000000355e+00 2.875000000000000000e+00 5.193576255159561228e+00 2.164000000000000000e+03 3.465280362314237664e+03 6.244804961624529360e-01
5.800000000000000000e+01 2.900000000000000355e+00 2.950000000000000178e+00 2.925000000000000266e+00 5.375788629067717039e+00 2.105000000000000000e+03 3.586856888788643573e+03 5.868647858741034007e-01
5.900000000000000000e+01 2.950000000000000178e+00 3.000000000000000000e+00 2.975000000000000089e+00 5.561142595629506857e+00 2.436000000000000000e+03 3.710529562268732207e+03 6.565100638924850074e-01
6.000000000000000000e+01 3.000000000000000000e+00 3.050000000000000266e+00 3.025000000000000355e+00 5.749638154844945781e+00 2.714000000000000000e+03 3.836298382757284344e+03 7.074527915238312259e-01
6.100000000000000000e+01 3.050000000000000266e+00 3.100000000000000089e+00 3.075000000000000178e+00 5.941275306713886373e+00 3.057000000000000000e+03 3.964163350255117166e+03 7.711589381914002450e-01
6.200000000000000000e+01 3.100000000000000089e+00 3.150000000000000355e+00 3.125000000000000000e+00 6.136054051236490281e+00 3.341000000000000000e+03 4.094124464762765911e+03 8.160474916567037607e-01
6.300000000000000000e+01 3.150000000000000355e+00 3.200000000000000178e+00 3.175000000000000266e+00 6.333974388412610068e+00 3.392000000000000000e+03 4.226181726274564426e+03 8.026157462448008095e-01
6.400000000000000000e+01 3.200000000000000178e+00 3.250000000000000000e+00 3.225000000000000089e+00 6.535036318242334552e+00 3.598000000000000000e+03 4.360335134799036496e+03 8.251659307756004091e-01
6.500000000000000000e+01 3.250000000000000000e+00 3.300000000000000266e+00 3.275000000000000355e+00 6.739239840725753439e+00 3.731000000000000000e+03 4.496584690328725628e+03 8.297408493216310577e-01
6.600000000000000000e+01 3.300000000000000266e+00 3.350000000000000089e+00 3.325000000000000178e+00 6.946584955862598498e+00 3.940000000000000000e+03 4.634930392864249370e+03 8.500667034969638935e-01
6.700000000000000000e+01 3.350000000000000089e+00 3.400000000000000355e+00 3.375000000000000000e+00 7.157071663653167271e+00 4.135000000000000000e+03 4.775372242412339801e+03 8.659010837469609534e-01
6.800000000000000000e+01 3.400000000000000355e+00 3.450000000000000178e+00 3.425000000000000266e+00 7.370699964097251033e+00 4.161000000000000000e+03 4.917910238967378064e+03 8.460910829624438412e-01
6.900000000000000000e+01 3.450000000000000178e+00 3.500000000000000000e+00 3.475000000000000089e+00 7.587469857194911071e+00 4.344000000000000000e+03 5.062544382530243638e+03 8.580665514736450783e-01
7.000000000000000000e+01 3.500000000000000000e+00 3.550000000000000266e+00 3.525000000000000355e+00 7.807381342946263736e+00 4.437000000000000000e+03 5.209274673099296706e+03 8.517500570497223977e-01
7.100000000000000000e+01 3.550000000000000266e+00 3.600000000000000089e+00 3.575000000000000178e+00 8.030434421351102969e+00 4.476000000000000000e+03 5.358101110678452642e+03 8.353705739295466115e-01
7.200000000000000000e+01 3.600000000000000089e+00 3.650000000000000355e+00 3.625000000000000000e+00 8.256629092409607296e+00 4.657000000000000000e+03 5.509023695265757851e+03 8.453403466029826285e-01
7.300000000000000000e+01 3.650000000000000355e+00 3.700000000000000178e+00 3.675000000000000266e+00 8.485965356121596415e+00 4.915000000000000000e+03 5.662042426859268744e+03 8.680613159457279959e-01
7.400000000000000000e+01 3.700000000000000178e+00 3.750000000000000000e+00 3.725000000000000089e+00 8.718443212487249738e+00 5.022000000000000000e+03 5.817157305465024365e+03 8.633082683327127915e-01
7.500000000000000000e+01 3.750000000000000000e+00 3.800000000000000266e+00 3.775000000000000355e+00 8.954062661506567267e+00 5.401000000000000000e+03 5.974368331074098023e+03 9.040286270781340283e-01
7.600000000000000000e+01 3.800000000000000266e+00 3.850000000000000089e+00 3.825000000000000178e+00 9.192823703179280770e+00 5.912000000000000000e+03 6.133675503695206316e+03 9.638592710746339831e-01
7.700000000000000000e+01 3.850000000000000089e+00 3.900000000000000355e+00 3.875000000000000000e+00 9.434726337505809468e+00 6.265000000000000000e+03 6.295078823326328347e+03 9.952218511998814909e-01
7.800000000000000000e+01 3.900000000000000355e+00 3.950000000000000178e+00 3.925000000000000266e+00 9.679770564485702167e+00 6.582000000000000000e+03 6.458578289957734341e+03 1.019109733520482397e+00
7.900000000000000000e+01 3.950000000000000178e+00 4.000000000000000000e+00 3.975000000000000089e+00 9.927956384119321243e+00 7.123000000000000000e+03 6.624173903604985753e+03 1.075303895044715574e+00
8.000000000000000000e+01 4.000000000000000000e+00 4.049999999999999822e+00 4.025000000000000355e+00 1.017928379640648373e+01 7.404000000000000000e+03 6.791865664254930380e+03 1.090127568183023143e+00
8.100000000000000000e+01 4.049999999999999822e+00 4.100000000000000533e+00 4.075000000000000178e+00 1.043375280134743122e+01 7.896000000000000000e+03 6.961653571918729540e+03 1.134213289763533972e+00
8.200000000000000000e+01 4.100000000000000533e+00 4.150000000000000355e+00 4.125000000000000000e+00 1.069136339894165388e+01 8.377000000000000000e+03 7.133537626587485647e+03 1.174312162983200958e+00
8.300000000000000000e+01 4.150000000000000355e+00 4.200000000000000178e+00 4.175000000000000711e+00 1.095211558918957273e+01 8.977000000000000000e+03 7.307517828262803050e+03 1.228460909842771898e+00
8.400000000000000000e+01 4.200000000000000178e+00 4.250000000000000000e+00 4.224999999999999645e+00 1.121600937209112558e+01 9.271000000000000000e+03 7.483594176947952292e+03 1.238843232381289905e+00
8.500000000000000000e+01 4.250000000000000000e+00 4.299999999999999822e+00 4.275000000000000355e+00 1.148304474764625205e+01 9.689000000000000000e+03 7.661766672642909725e+03 1.264590846207249486e+00
8.600000000000000000e+01 4.299999999999999822e+00 4.350000000000000533e+00 4.325000000000000178e+00 1.175322171585519371e+01 1.032200000000000000e+04 7.842035315344784067e+03 1.316239928147554084e+00
8.700000000000000000e+01 4.350000000000000533e+00 4.400000000000000355e+00 4.375000000000000000e+00 1.202654027671729331e+01 1.076800000000000000e+04 8.024400105049569902e+03 1.341907165524304446e+00
8.800000000000000000e+01 4.400000000000000355e+00 4.450000000000000178e+00 4.425000000000000711e+00 1.230300043023314593e+01 1.117300000000000000e+04 8.208861041771158852e+03 1.361090161368999407e+00
8.900000000000000000e+01 4.450000000000000178e+00 4.500000000000000000e+00 4.474999999999999645e+00 1.258260217640269296e+01 1.139300000000000000e+04 8.395418125492951731e+03 1.357049741859169156e+00
9.000000000000000000e+01 4.500000000000000000e+00 4.549999999999999822e+00 4.525000000000000355e+00 1.286534551522575498e+01 1.130000000000000000e+04 8.584071356231394020e+03 1.316391666734811672e+00
9.100000000000000000e+01 4.549999999999999822e+00 4.600000000000000533e+00 4.575000000000000178e+00 1.315123044670263042e+01 1.153400000000000000e+04 8.774820733971142545e+03 1.314442807400825419e+00
9.200000000000000000e+01 4.600000000000000533e+00 4.650000000000000355e+00 4.625000000000000000e+00 1.344025697083272242e+01 1.134700000000000000e+04 8.967666258721994382e+03 1.265323627422447306e+00
9.300000000000000000e+01 4.650000000000000355e+00 4.700000000000000178e+00 4.675000000000000711e+00 1.373242508761651060e+01 1.116100000000000000e+04 9.162607930478368871e+03 1.218102977305643320e+00
9.400000000000000000e+01 4.700000000000000178e+00 4.750000000000000000e+00 4.724999999999999645e+00 1.402773479705399140e+01 1.088600000000000000e+04 9.359645749246159539e+03 1.163078207407238107e+00
9.500000000000000000e+01 4.750000000000000000e+00 4.800000000000000711e+00 4.775000000000000355e+00 1.432618609914528740e+01 1.073400000000000000e+04 9.558779715020922595e+03 1.122946685666613265e+00
9.600000000000000000e+01 4.800000000000000711e+00 4.850000000000000533e+00 4.825000000000001066e+00 1.462777899388962055e+01 1.052900000000000000e+04 9.760009827805812165e+03 1.078789897321964952e+00
9.700000000000000000e+01 4.850000000000000533e+00 4.900000000000000355e+00 4.875000000000000000e+00 1.493251348128782752e+01 1.042400000000000000e+04 9.963336087596586367e+03 1.046235910176401385e+00
9.800000000000000000e+01 4.900000000000000355e+00 4.950000000000000178e+00 4.925000000000000711e+00 1.524038956133960809e+01 1.012600000000000000e+04 1.016875849439457124e+04 9.957951116236911648e-01
9.900000000000000000e+01 4.950000000000000178e+00 5.000000000000000000e+00 4.974999999999999645e+00 1.555140723404502445e+01 9.921000000000000000e+03 1.037627704820527651e+04 9.561232756131908816e-01
1.000000000000000000e+02 5.000000000000000000e+00 5.050000000000000711e+00 5.025000000000000355e+00 1.586556649940425423e+01 9.773000000000000000e+03 1.058589174901459046e+04 9.232098940469271042e-01
1.010000000000000000e+02 5.050000000000000711e+00 5.100000000000000533e+00 5.075000000000001066e+00 1.618286735741658333e+01 9.469000000000000000e+03 1.079760259683590084e+04 8.769539270480994908e-01
1.020000000000000000e+02 5.100000000000000533e+00 5.150000000000000355e+00 5.125000000000000000e+00 1.650330980808278269e+01 9.608000000000000000e+03 1.101140959167798246e+04 8.725495060379346857e-01
1.030000000000000000e+02 5.150000000000000355e+00 5.200000000000000178e+00 5.175000000000000711e+00 1.682689385140238159e+01 9.554000000000000000e+03 1.122731273351213895e+04 8.509605305179120949e-01
1.040000000000000000e+02 5.200000000000000178e+00 5.250000000000000000e+00 5.224999999999999645e+00 1.715361948737584896e+01 9.659000000000000000e+03 1.144531202235740238e+04 8.439263150827168714e-01
1.050000000000000000e+02 5.250000000000000000e+00 5.300000000000000711e+00 5.275000000000000355e+00 1.748348671600307469e+01 9.701000000000000000e+03 1.166540745821594646e+04 8.316040425289719096e-01
1.060000000000000000e+02 5.300000000000000711e+00 5.350000000000000533e+00 5.325000000000001066e+00 1.781649553728321678e+01 9.800000000000000000e+03 1.188759904107883449e+04 8.243885048726056208e-01
1.070000000000000000e+02 5.350000000000000533e+00 5.400000000000000355e+00 5.375000000000000000e+00 1.815264595121735169e+01 1.013500000000000000e+04 1.211188677095065395e+04 8.367812704712488392e-01
1.080000000000000000e+02 5.400000000000000355e+00 5.450000000000000178e+00 5.425000000000000711e+00 1.849193795780500338e+01 1.019100000000000000e+04 1.233827064783263813e+04 8.259666440199355808e-01
1.090000000000000000e+02 5.450000000000000178e+00 5.500000000000000000e+00 5.474999999999999645e+00 1.883437155704640986e+01 1.069800000000000000e+04 1.256675067172440140e+04 8.512940440579320756e-01
1.100000000000000000e+02 5.500000000000000000e+00 5.550000000000000711e+00 5.525000000000000355e+00 1.917994674894156759e+01 1.083800000000000000e+04 1.279732684261833128e+04 8.468956160365243013e-01
1.110000000000000000e+02 5.550000000000000711e+00 5.600000000000000533e+00 5.575000000000001066e+00 1.952866353348964523e+01 1.139000000000000000e+04 1.302999916053007837e+04 8.741366641451601138e-01
1.120000000000000000e+02 5.600000000000000533e+00 5.650000000000000355e+00 5.625000000000000000e+00 1.988052191069171570e+01 1.161100000000000000e+04 1.326476762544377380e+04 8.753263025677431308e-01
1.130000000000000000e+02 5.650000000000000355e+00 5.700000000000000178e+00 5.675000000000000711e+00 2.023552188054742018e+01 1.195900000000000000e+04 1.350163223735887732e+04 8.857447595787396599e-01
1.140000000000000000e+02 5.700000000000000178e+00 5.750000000000000000e+00 5.724999999999999645e+00 2.059366344305664143e+01 1.266500000000000000e+04 1.374059299629196357e+04 9.217215009146823013e-01
1.150000000000000000e+02 5.750000000000000000e+00 5.800000000000000711e+00 5.775000000000000355e+00 2.095494659821985195e+01 1.297800000000000000e+04 1.398164990222591405e+04 9.282166332840210421e-01
1.160000000000000000e+02 5.800000000000000711e+00 5.850000000000000533e+00 5.825000000000001066e+00 2.131937134603586514e+01 1.331100000000000000e+04 1.422480295517222294e+04 9.357598865831769919e-01
1.170000000000000000e+02 5.850000000000000533e+00 5.900000000000000355e+00 5.875000000000000000e+00 2.168693768650587117e+01 1.387300000000000000e+04 1.447005215512547329e+04 9.587387696516359581e-01
1.180000000000000000e+02 5.900000000000000355e+00 5.950000000000000178e+00 5.925000000000000711e+00 2.205764561962939041e+01 1.424600000000000000e+04 1.471739750209172962e+04 9.679700502738523005e-01
1.190000000000000000e+02 5.950000000000000178e+00 6.000000000000000000e+00 5.974999999999999645e+00 2.243149514540666445e+01 1.478000000000000000e+04 1.496683899605843726e+04 9.875164691684301665e-01
1.200000000000000000e+02 6.000000000000000000e+00 6.050000000000000711e+00 6.025000000000000355e+00 2.280848626383781053e+01 1.518600000000000000e+04 1.521837663704440274e+04 9.978725301773914147e-01
1.210000000000000000e+02 6.050000000000000711e+00 6.100000000000000533e+00 6.075000000000001066e+00 2.318861897492175927e+01 1.562400000000000000e+04 1.547201042503084682e+04 1.009823518133316611e+00
1.220000000000000000e+02 6.100000000000000533e+00 6.150000000000000355e+00 6.125000000000000000e+00 2.357189327865969730e+01 1.621100000000000000e+04 1.572774036001852255e+04 1.030726577939318656e+00
1.230000000000000000e+02 6.150000000000000355e+00 6.200000000000000178e+00 6.175000000000000711e+00 2.395830917505139013e+01 1.678300000000000000e+04 1.598556644202336429e+04 1.049884598138500547e+00
1.240000000000000000e+02 6.200000000000000178e+00 6.250000000000000000e+00 6.224999999999999645e+00 2.434786666409636169e+01 1.698700000000000000e+04 1.624548867103028169e+04 1.045644138134915968e+00
1.250000000000000000e+02 6.250000000000000000e+00 6.300000000000000711e+00 6.275000000000000355e+00 2.474056574579556056e+01 1.749900000000000000e+04 1.650750704705078169e+04 1.060063154910259930e+00
1.260000000000000000e+02 6.300000000000000711e+00 6.350000000000000533e+00 6.325000000000001066e+00 2.513640642014756210e+01 1.791400000000000000e+04 1.677162157007633505e+04 1.068113773325405802e+00
1.270000000000000000e+02 6.350000000000000533e+00 6.400000000000000355e+00 6.375000000000000000e+00 2.553538868715331844e+01 1.870000000000000000e+04 1.703783224011590210e+04 1.097557467197645797e+00
1.280000000000000000e+02 6.400000000000000355e+00 6.450000000000000178e+00 6.425000000000000711e+00 2.593751254681282603e+01 1.894600000000000000e+04 1.730613905715926740e+04 1.094756024866352151e+00
1.290000000000000000e+02 6.450000000000000178e+00 6.500000000000000000e+00 6.474999999999999645e+00 2.634277799912585039e+01 1.913400000000000000e+04 1.757654202121578419e+04 1.088610033583641501e+00
1.300000000000000000e+02 6.500000000000000000e+00 6.550000000000000711e+00 6.525000000000000355e+00 2.675118504409310560e+01 1.965900000000000000e+04 1.784904113227549533e+04 1.101403703107146193e+00
1.310000000000000000e+02 6.550000000000000711e+00 6.600000000000000533e+00 6.575000000000001066e+00 2.716273368171292191e+01 1.989700000000000000e+04 1.812363639033662184e+04 1.097848112347305838e+00
1.320000000000000000e+02 6.600000000000000533e+00 6.650000000000000355e+00 6.625000000000000000e+00 2.757742391198649301e+01 2.006900000000000000e+04 1.840032779541932177e+04 1.090687091183021540e+00
1.330000000000000000e+02 6.650000000000000355e+00 6.700000000000000178e+00 6.675000000000000711e+00 2.799525573491429498e+01 2.022000000000000000e+04 1.867911534751034560e+04 1.082492378457046822e+00
1.340000000000000000e+02 6.700000000000000178e+00 6.750000000000000000e+00 6.724999999999999645e+00 2.841622915049513409e+01 2.068500000000000000e+04 1.895999904659260210e+04 1.090981067518429271e+00
1.350000000000000000e+02 6.750000000000000000e+00 6.800000000000000711e+00 6.775000000000000355e+00 2.884034415873020407e+01 2.078100000000000000e+04 1.924297889269643201e+04 1.079926352145369473e+00
1.360000000000000000e+02 6.800000000000000711e+00 6.850000000000000533e+00 6.825000000000001066e+00 2.926760075961807317e+01 2.085200000000000000e+04 1.952805488580410747e+04 1.067797080760886974e+00
1.370000000000000000e+02 6.850000000000000533e+00 6.900000000000000355e+00 6.875000000000000000e+00 2.969799895315993865e+01 2.101300000000000000e+04 1.981522702593182476e+04 1.060447098208901151e+00
1.380000000000000000e+02 6.900000000000000355e+00 6.950000000000000178e+00 6.925000000000000711e+00 3.013153873935507576e+01 2.124500000000000000e+04 2.010449531305072742e+04 1.056728839455567837e+00
1.390000000000000000e+02 6.950000000000000178e+00 7.000000000000000000e+00 6.974999999999999645e+00 3.056822011820420926e+01 2.090300000000000000e+04 2.039585974717610952e+04 1.024864862727549619e+00
1.400000000000000000e+02 7.000000000000000000e+00 7.050000000000000711e+00 7.025000000000000355e+00 3.100804308970733203e+01 2.126300000000000000e+04 2.068932032832143523e+04 1.027728299556233349e+00
1.410000000000000000e+02 7.050000000000000711e+00 7.100000000000000533e+00 7.075000000000001066e+00 3.145100765386278141e+01 2.116200000000000000e+04 2.098487705647278199e+04 1.008440504228381274e+00
1.420000000000000000e+02 7.100000000000000533e+00 7.150000000000000355e+00 7.125000000000000000e+00 3.189711381067269613e+01 2.164800000000000000e+04 2.128252993163049177e+04 1.017172303741311401e+00
1.430000000000000000e+02 7.150000000000000355e+00 7.200000000000000178e+00 7.175000000000000711e+00 3.234636156013613117e+01 2.140200000000000000e+04 2.158227895379343317e+04 9.916468990981257559e-01
