1.205000000000000071e+00 0.000000000000000000e+00
1.214999999999999858e+00 0.000000000000000000e+00
1.225000000000000089e+00 0.000000000000000000e+00
1.234999999999999876e+00 0.000000000000000000e+00
1.245000000000000107e+00 0.000000000000000000e+00
1.254999999999999893e+00 0.000000000000000000e+00
1.265000000000000124e+00 0.000000000000000000e+00
1.274999999999999911e+00 0.000000000000000000e+00
1.285000000000000142e+00 2.854947506860506081e-04
1.294999999999999929e+00 0.000000000000000000e+00
1.305000000000000160e+00 0.000000000000000000e+00
1.314999999999999947e+00 2.726169640744114417e-04
1.324999999999999956e+00 8.055525576958191738e-04
1.334999999999999964e+00 7.935295538468613427e-04
1.344999999999999751e+00 2.605912409732172395e-03
1.354999999999999982e+00 3.081108828266984016e-03
1.364999999999999769e+00 1.062645409301942595e-02
1.375000000000000000e+00 2.119424313369060869e-02
1.384999999999999787e+00 3.293135755190916558e-02
1.395000000000000018e+00 5.983467284145312093e-02
1.404999999999999805e+00 1.103300232783917811e-01
1.415000000000000036e+00 1.480955975688497406e-01
1.424999999999999822e+00 2.412071635185894236e-01
1.435000000000000053e+00 3.578158369986574328e-01
1.444999999999999840e+00 5.307882711502023287e-01
1.455000000000000071e+00 7.493133404403806708e-01
1.464999999999999858e+00 9.620624050567370134e-01
1.475000000000000089e+00 1.256098342343016316e+00
1.484999999999999876e+00 1.548780475909671495e+00
1.495000000000000107e+00 1.942592141900648661e+00
1.504999999999999893e+00 2.284833771452360107e+00
1.515000000000000124e+00 2.622829225931706087e+00
1.524999999999999911e+00 2.925440136708677752e+00
1.535000000000000142e+00 3.153344300551309320e+00
1.544999999999999929e+00 3.346880796486244591e+00
1.555000000000000160e+00 3.429916115118658126e+00
1.564999999999999947e+00 3.361586484434052835e+00
1.574999999999999956e+00 3.238838629750135478e+00
1.584999999999999964e+00 3.049668705943927804e+00
1.594999999999999973e+00 2.760277031190593089e+00
1.604999999999999982e+00 2.422754960366898302e+00
1.614999999999999769e+00 2.055579929153353191e+00
1.625000000000000000e+00 1.751681695019870366e+00
1.634999999999999787e+00 1.410425880901604145e+00
1.645000000000000018e+00 1.093863324121611580e+00
1.654999999999999805e+00 8.459250947264949083e-01
1.665000000000000036e+00 6.288438441167009119e-01
1.674999999999999822e+00 4.608934833384426555e-01
1.685000000000000053e+00 3.254322910706567429e-01
1.694999999999999840e+00 2.374288608202775597e-01
1.705000000000000071e+00 1.608671205593214804e-01
1.714999999999999858e+00 1.144390768359863780e-01
1.725000000000000089e+00 7.968822787141920105e-02
1.734999999999999876e+00 6.389481066639281226e-02
1.745000000000000107e+00 4.876677924023475885e-02
1.754999999999999893e+00 4.606983286829614138e-02
1.765000000000000124e+00 4.691121238674188232e-02
1.774999999999999911e+00 5.192029396911602979e-02
1.784999999999999920e+00 5.844199563185958207e-02
1.794999999999999929e+00 7.125321061899476949e-02
1.804999999999999938e+00 7.726649771583724013e-02
1.814999999999999947e+00 9.516401774364131871e-02
1.824999999999999956e+00 9.837017630102279364e-02
1.834999999999999964e+00 1.164811291172136581e-01
1.844999999999999973e+00 1.359950589219955375e-01
1.854999999999999982e+00 1.502876115293050596e-01
1.864999999999999991e+00 1.691458301252979912e-01
1.875000000000000000e+00 2.082443822212393381e-01
1.885000000000000009e+00 2.268703724615502570e-01
1.895000000000000018e+00 2.510000696930290709e-01
1.904999999999999805e+00 2.725335081003583126e-01
1.915000000000000036e+00 3.049169105610192720e-01
1.924999999999999822e+00 3.381410459144636449e-01
1.935000000000000053e+00 3.746928198577501035e-01
1.944999999999999840e+00 3.968940681067436582e-01
1.955000000000000071e+00 4.477313290773121679e-01
1.964999999999999858e+00 4.961728226837850420e-01
1.975000000000000089e+00 5.254842675372394245e-01
1.984999999999999876e+00 5.767936785415272993e-01
1.995000000000000107e+00 6.030060642460070008e-01
2.004999999999999893e+00 6.749885628080075639e-01
2.014999999999999680e+00 7.207854147756276308e-01
2.025000000000000355e+00 7.717399362064724100e-01
2.035000000000000142e+00 8.101632169384910265e-01
2.044999999999999929e+00 8.630176600176356905e-01
2.054999999999999716e+00 9.121283216489513013e-01
2.064999999999999947e+00 9.381392322139564532e-01
2.075000000000000178e+00 9.975489762928820836e-01
2.084999999999999964e+00 1.055019453128516416e+00
2.094999999999999751e+00 1.103186801602831668e+00
2.104999999999999982e+00 1.135711611661929910e+00
2.115000000000000213e+00 1.209833281396323734e+00
2.125000000000000000e+00 1.227286879537540454e+00
2.134999999999999787e+00 1.274560084901952051e+00
2.145000000000000018e+00 1.323564377156162930e+00
2.155000000000000249e+00 1.356075231107353396e+00
2.165000000000000036e+00 1.403619981706696329e+00
2.174999999999999822e+00 1.459901264870511417e+00
2.184999999999999609e+00 1.481721021095952384e+00
2.195000000000000284e+00 1.507192913628103925e+00
2.205000000000000071e+00 1.540287366535385338e+00
2.214999999999999858e+00 1.566286371335469330e+00
2.224999999999999645e+00 1.607183017179279583e+00
2.235000000000000320e+00 1.610481055299283204e+00
2.245000000000000107e+00 1.616088581366917465e+00
2.254999999999999893e+00 1.654258995335301075e+00
2.264999999999999680e+00 1.642257015570766310e+00
2.275000000000000355e+00 1.651715301624121501e+00
2.285000000000000142e+00 1.644332405020865195e+00
2.294999999999999929e+00 1.636120154004352623e+00
2.304999999999999716e+00 1.628698034630384095e+00
2.315000000000000391e+00 1.638847556243677506e+00
2.325000000000000178e+00 1.610390869346147724e+00
2.334999999999999964e+00 1.593600700754226995e+00
2.344999999999999751e+00 1.591182740527806283e+00
2.354999999999999982e+00 1.596143356161603855e+00
2.365000000000000213e+00 1.547949087715782657e+00
2.375000000000000000e+00 1.541292881096763434e+00
2.384999999999999787e+00 1.510659673012282989e+00
2.394999999999999574e+00 1.484592532823555855e+00
2.405000000000000249e+00 1.470479247505983578e+00
2.415000000000000036e+00 1.448465374544399387e+00
2.424999999999999822e+00 1.390850259848623649e+00
2.434999999999999609e+00 1.345182293348782254e+00
2.445000000000000284e+00 1.340667628689485191e+00
2.455000000000000071e+00 1.326482821303876625e+00
2.464999999999999858e+00 1.287191309146520579e+00
2.474999999999999645e+00 1.248182387020073003e+00
2.485000000000000320e+00 1.220904048473905323e+00
2.495000000000000107e+00 1.185691849160050992e+00
2.504999999999999893e+00 1.166552918964632646e+00
2.514999999999999680e+00 1.126961078848184084e+00
2.525000000000000355e+00 1.095352637044857191e+00
2.535000000000000142e+00 1.070515692362945748e+00
2.544999999999999929e+00 1.032133006193124869e+00
2.554999999999999716e+00 1.029196705801040279e+00
2.565000000000000391e+00 9.867943582914519007e-01
2.575000000000000178e+00 9.578868820193130462e-01
2.584999999999999964e+00 9.325709663151284801e-01
2.594999999999999751e+00 9.195169420265260074e-01
2.604999999999999982e+00 9.023979053162121122e-01
2.615000000000000213e+00 8.681408648811529405e-01
2.625000000000000000e+00 8.485403736973966549e-01
2.634999999999999787e+00 8.238480806482437746e-01
2.644999999999999574e+00 8.142612106551684326e-01
2.655000000000000249e+00 7.912860199402079742e-01
2.665000000000000036e+00 7.533656552858951638e-01
2.674999999999999822e+00 7.594702701049520499e-01
2.684999999999999609e+00 7.229592732395790922e-01
2.695000000000000284e+00 7.130605968919965232e-01
2.705000000000000071e+00 7.079270296166675358e-01
2.714999999999999858e+00 7.090531037624482336e-01
2.724999999999999645e+00 6.910981008024693617e-01
2.735000000000000320e+00 6.762222296652693476e-01
2.745000000000000107e+00 6.446522980620529308e-01
2.754999999999999893e+00 6.616572923713518461e-01
2.764999999999999680e+00 6.403547160287432760e-01
2.775000000000000355e+00 6.318911350000352423e-01
2.785000000000000142e+00 6.376939043553939701e-01
2.794999999999999929e+00 6.267424003277702882e-01
2.804999999999999716e+00 6.190461814949324015e-01
2.815000000000000391e+00 6.095991047997790790e-01
2.825000000000000178e+00 6.217124766054121787e-01
2.834999999999999964e+00 6.057207247287660357e-01
2.844999999999999751e+00 6.153317757725150772e-01
2.855000000000000426e+00 5.983050280256511089e-01
2.865000000000000213e+00 6.192909526227745598e-01
2.875000000000000000e+00 6.070056686377441890e-01
2.884999999999999787e+00 5.951020961651810603e-01
2.894999999999999574e+00 5.929666367531414295e-01
2.905000000000000249e+00 6.034711120047759891e-01
2.915000000000000036e+00 5.983946203379548745e-01
2.924999999999999822e+00 6.037321499855532458e-01
2.934999999999999609e+00 6.115005311383659992e-01
2.945000000000000284e+00 5.989298626536468939e-01
2.955000000000000071e+00 6.098374573308004143e-01
2.964999999999999858e+00 6.151685517793548108e-01
2.974999999999999645e+00 6.199881987234036052e-01
2.985000000000000320e+00 6.337767114697053783e-01
2.995000000000000107e+00 6.310756285491402329e-01
3.004999999999999893e+00 6.306934408337426801e-01
3.014999999999999680e+00 6.356958361758807685e-01
3.025000000000000355e+00 6.308301098007813579e-01
3.035000000000000142e+00 6.491984338852290204e-01
3.044999999999999929e+00 6.522119323590902518e-01
3.054999999999999716e+00 6.456256361603577298e-01
3.065000000000000391e+00 6.628471070991052150e-01
3.075000000000000178e+00 6.612351200953905384e-01
3.084999999999999964e+00 6.787993158920139214e-01
3.094999999999999751e+00 6.864280383648186934e-01
3.105000000000000426e+00 6.951669830694640062e-01
3.115000000000000213e+00 7.061603305202527325e-01
3.125000000000000000e+00 7.145370279652044632e-01
3.134999999999999787e+00 7.094582273967053876e-01
3.144999999999999574e+00 7.169643122447656447e-01
3.155000000000000249e+00 7.316071081547330657e-01
3.165000000000000036e+00 7.345209891863435647e-01
3.174999999999999822e+00 7.524886579520644325e-01
3.184999999999999609e+00 7.587845878898886731e-01
3.195000000000000284e+00 7.615235062001667332e-01
3.205000000000000071e+00 7.755950338863664140e-01
3.214999999999999858e+00 7.728756598432091618e-01
3.225000000000000089e+00 7.959200705688016519e-01
3.235000000000000320e+00 8.014576573490208578e-01
3.245000000000000107e+00 8.035095471286965996e-01
3.254999999999999893e+00 8.289695205636633535e-01
3.264999999999999680e+00 8.317266698355062493e-01
3.274999999999999911e+00 8.430933441189297772e-01
3.285000000000000142e+00 8.521658358220319807e-01
3.294999999999999929e+00 8.576391975467949624e-01
3.304999999999999716e+00 8.726550501684131600e-01
3.314999999999999947e+00 8.929653280288617490e-01
3.325000000000000178e+00 8.970683497659984740e-01
3.334999999999999964e+00 9.001313201497298522e-01
3.344999999999999751e+00 9.055432073925953063e-01
3.354999999999999982e+00 9.195859677317226311e-01
3.365000000000000213e+00 9.379423825197118481e-01
3.375000000000000000e+00 9.422009979984451444e-01
3.384999999999999787e+00 9.499723604144052480e-01
3.395000000000000018e+00 9.755911088681179510e-01
3.405000000000000249e+00 9.882882769501066811e-01
3.415000000000000036e+00 9.868744536908036213e-01
3.424999999999999822e+00 1.003825627796952169e+00
3.435000000000000053e+00 1.008696885749330363e+00
3.445000000000000284e+00 1.024020953520622168e+00
3.455000000000000071e+00 1.036623481445051675e+00
3.464999999999999858e+00 1.041132287976190840e+00
3.475000000000000089e+00 1.058298699532320253e+00
3.485000000000000320e+00 1.071757873287638940e+00
3.495000000000000107e+00 1.075127465539075899e+00
3.504999999999999893e+00 1.087458918420834308e+00
3.514999999999999680e+00 1.090055882859622072e+00
3.524999999999999911e+00 1.102470062428090536e+00
3.535000000000000142e+00 1.122799604082669100e+00
3.544999999999999929e+00 1.125514412148144405e+00
3.554999999999999716e+00 1.134335679793707863e+00
3.564999999999999947e+00 1.155651825160247448e+00
3.575000000000000178e+00 1.156646495277184217e+00
3.584999999999999964e+00 1.170193244491854356e+00
3.594999999999999751e+00 1.172373459218648994e+00
3.604999999999999982e+00 1.190435735193357880e+00
3.615000000000000213e+00 1.187538247510723233e+00
3.625000000000000000e+00 1.205641273109977929e+00
3.634999999999999787e+00 1.209399062737822383e+00
3.645000000000000018e+00 1.203836694032640153e+00
3.655000000000000249e+00 1.213773245686368796e+00
3.665000000000000036e+00 1.238394043837840908e+00
3.674999999999999822e+00 1.240948427786967789e+00
3.685000000000000053e+00 1.232451917578181622e+00
3.695000000000000284e+00 1.225617385899979705e+00
3.705000000000000071e+00 1.248578919768859263e+00
3.714999999999999858e+00 1.243710649881007990e+00
3.725000000000000089e+00 1.257188792810201239e+00
3.735000000000000320e+00 1.260603686617780106e+00
3.745000000000000107e+00 1.252468754189033584e+00
3.754999999999999893e+00 1.249283803430775386e+00
3.764999999999999680e+00 1.249274326039949035e+00
3.774999999999999911e+00 1.259800056660325129e+00
3.785000000000000142e+00 1.250322147003185336e+00
3.794999999999999929e+00 1.252775719781652031e+00
3.804999999999999716e+00 1.255381626108823312e+00
3.814999999999999947e+00 1.239610106587533567e+00
3.825000000000000178e+00 1.240257839631115688e+00
3.834999999999999964e+00 1.244183465034111036e+00
3.844999999999999751e+00 1.245149822580573939e+00
3.854999999999999982e+00 1.237936960613681192e+00
3.865000000000000213e+00 1.223429034586814845e+00
3.875000000000000000e+00 1.217876190692259941e+00
3.884999999999999787e+00 1.220828545021056311e+00
3.895000000000000018e+00 1.216059421678568508e+00
3.905000000000000249e+00 1.217444147472883653e+00
3.915000000000000036e+00 1.211386491766526463e+00
3.924999999999999822e+00 1.212259743911562770e+00
3.935000000000000053e+00 1.199012483547422958e+00
3.945000000000000284e+00 1.195667713656582531e+00
3.955000000000000071e+00 1.189056379465312618e+00
3.964999999999999858e+00 1.181926713939737361e+00
3.975000000000000089e+00 1.177449321832055640e+00
3.985000000000000320e+00 1.181224877449490451e+00
3.995000000000000107e+00 1.163828752046530246e+00
4.004999999999999893e+00 1.162432626435224270e+00
4.014999999999999680e+00 1.159427546170001433e+00
4.025000000000000355e+00 1.162606853060094592e+00
4.035000000000000142e+00 1.154216515435039225e+00
4.044999999999999929e+00 1.162086951666636114e+00
4.054999999999999716e+00 1.151173184175497299e+00
4.064999999999999503e+00 1.146600415897022218e+00
4.075000000000000178e+00 1.146941511205588293e+00
4.084999999999999964e+00 1.133705471892053618e+00
4.094999999999999751e+00 1.141163097878141519e+00
4.105000000000000426e+00 1.124979306060574835e+00
4.115000000000000213e+00 1.140537230417365544e+00
