bin_index  r_left_A  r_right_A  r_center_A  shell_volume_A3  counts  normalization  g_r
1.700000000000000000e+01 3.400000000000000244e-01 3.599999999999999867e-01 3.499999999999999778e-01 3.079598558558950191e-02 0.000000000000000000e+00 2.060225132225355082e+00 0.000000000000000000e+00
1.800000000000000000e+01 3.599999999999999867e-01 3.800000000000000044e-01 3.699999999999999956e-01 3.441510032252501766e-02 0.000000000000000000e+00 2.302340816970017467e+00 0.000000000000000000e+00
1.900000000000000000e+01 3.800000000000000044e-01 4.000000000000000222e-01 3.900000000000000133e-01 3.823527698929021779e-02 0.000000000000000000e+00 2.557907373089377323e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.000000000000000222e-01 4.199999999999999845e-01 4.100000000000000311e-01 4.225651558588498780e-02 0.000000000000000000e+00 2.826924800583430653e+00 0.000000000000000000e+00
2.100000000000000000e+01 4.199999999999999845e-01 4.400000000000000022e-01 4.299999999999999933e-01 4.647881611230982729e-02 0.000000000000000000e+00 3.109393099452200548e+00 0.000000000000000000e+00
2.200000000000000000e+01 4.400000000000000022e-01 4.600000000000000200e-01 4.500000000000000111e-01 5.090217856856425749e-02 0.000000000000000000e+00 3.405312269695663474e+00 0.000000000000000000e+00
2.300000000000000000e+01 4.600000000000000200e-01 4.799999999999999822e-01 4.699999999999999734e-01 5.552660295464829227e-02 0.000000000000000000e+00 3.714682311313834973e+00 0.000000000000000000e+00
2.400000000000000000e+01 4.799999999999999822e-01 5.000000000000000000e-01 4.899999999999999911e-01 6.035208927056238959e-02 0.000000000000000000e+00 4.037503224306722593e+00 0.000000000000000000e+00
2.500000000000000000e+01 5.000000000000000000e-01 5.200000000000000178e-01 5.100000000000000089e-01 6.537863751630602904e-02 0.000000000000000000e+00 4.373775008674287257e+00 0.000000000000000000e+00
2.600000000000000000e+01 5.200000000000000178e-01 5.400000000000000355e-01 5.300000000000000266e-01 7.060624769187943961e-02 0.000000000000000000e+00 4.723497664416576924e+00 0.000000000000000000e+00
2.700000000000000000e+01 5.400000000000000355e-01 5.600000000000000533e-01 5.500000000000000444e-01 7.603491979728267680e-02 0.000000000000000000e+00 5.086671191533561398e+00 0.000000000000000000e+00
2.800000000000000000e+01 5.600000000000000533e-01 5.799999999999999600e-01 5.700000000000000622e-01 8.166465383251506061e-02 0.000000000000000000e+00 5.463295590025222914e+00 0.000000000000000000e+00
2.900000000000000000e+01 5.799999999999999600e-01 5.999999999999999778e-01 5.899999999999999689e-01 8.749544979757820085e-02 0.000000000000000000e+00 5.853370859891636968e+00 0.000000000000000000e+00
3.000000000000000000e+01 5.999999999999999778e-01 6.199999999999999956e-01 6.099999999999999867e-01 9.352730769247058484e-02 0.000000000000000000e+00 6.256897001132730729e+00 0.000000000000000000e+00
3.100000000000000000e+01 6.199999999999999956e-01 6.400000000000000133e-01 6.300000000000000044e-01 9.976022751719292037e-02 0.000000000000000000e+00 6.673874013748568146e+00 0.000000000000000000e+00
3.200000000000000000e+01 6.400000000000000133e-01 6.600000000000000311e-01 6.500000000000000222e-01 1.061942092717445135e-01 0.000000000000000000e+00 7.104301897739025762e+00 0.000000000000000000e+00
3.300000000000000000e+01 6.600000000000000311e-01 6.800000000000000488e-01 6.700000000000000400e-01 1.128292529561262802e-01 0.000000000000000000e+00 7.548180653104244797e+00 0.000000000000000000e+00
3.400000000000000000e+01 6.800000000000000488e-01 7.000000000000000666e-01 6.900000000000000577e-01 1.196653585703377626e-01 0.000000000000000000e+00 8.005510279844155974e+00 0.000000000000000000e+00
3.500000000000000000e+01 7.000000000000000666e-01 7.199999999999999734e-01 7.099999999999999645e-01 1.267025261143782666e-01 0.000000000000000000e+00 8.476290777958706002e+00 0.000000000000000000e+00
3.600000000000000000e+01 7.199999999999999734e-01 7.399999999999999911e-01 7.299999999999999822e-01 1.339407555882496381e-01 0.000000000000000000e+00 8.960522147448068964e+00 0.000000000000000000e+00
3.700000000000000000e+01 7.399999999999999911e-01 7.600000000000000089e-01 7.500000000000000000e-01 1.413800469919505032e-01 0.000000000000000000e+00 9.458204388312061894e+00 0.000000000000000000e+00
3.800000000000000000e+01 7.600000000000000089e-01 7.800000000000000266e-01 7.700000000000000178e-01 1.490204003254806120e-01 0.000000000000000000e+00 9.969337500550780717e+00 0.000000000000000000e+00
3.900000000000000000e+01 7.800000000000000266e-01 8.000000000000000444e-01 7.900000000000000355e-01 1.568618155888411303e-01 0.000000000000000000e+00 1.049392148416425030e+01 0.000000000000000000e+00
4.000000000000000000e+01 8.000000000000000444e-01 8.200000000000000622e-01 8.100000000000000533e-01 1.649042927820304483e-01 0.000000000000000000e+00 1.103195633915231078e+01 0.000000000000000000e+00
4.100000000000000000e+01 8.200000000000000622e-01 8.399999999999999689e-01 8.300000000000000711e-01 1.731478319050494818e-01 0.000000000000000000e+00 1.158344206551510780e+01 0.000000000000000000e+00
4.200000000000000000e+01 8.399999999999999689e-01 8.599999999999999867e-01 8.499999999999999778e-01 1.815924329578998409e-01 0.000000000000000000e+00 1.214837866325270532e+01 0.000000000000000000e+00
4.300000000000000000e+01 8.599999999999999867e-01 8.800000000000000044e-01 8.699999999999999956e-01 1.902380959405787497e-01 0.000000000000000000e+00 1.272676613236494347e+01 0.000000000000000000e+00
4.400000000000000000e+01 8.800000000000000044e-01 9.000000000000000222e-01 8.900000000000000133e-01 1.990848208530880958e-01 0.000000000000000000e+00 1.331860447285187021e+01 0.000000000000000000e+00
4.500000000000000000e+01 9.000000000000000222e-01 9.200000000000000400e-01 9.100000000000000311e-01 2.081326076954259918e-01 0.000000000000000000e+00 1.392389368471349798e+01 0.000000000000000000e+00
4.600000000000000000e+01 9.200000000000000400e-01 9.400000000000000577e-01 9.300000000000000488e-01 2.173814564675947414e-01 0.000000000000000000e+00 1.454263376794986584e+01 0.000000000000000000e+00
4.700000000000000000e+01 9.400000000000000577e-01 9.599999999999999645e-01 9.499999999999999556e-01 2.268313671695915967e-01 0.000000000000000000e+00 1.517482472256082460e+01 0.000000000000000000e+00
4.800000000000000000e+01 9.599999999999999645e-01 9.799999999999999822e-01 9.699999999999999734e-01 2.364823398014207212e-01 0.000000000000000000e+00 1.582046654854667977e+01 0.000000000000000000e+00
4.900000000000000000e+01 9.799999999999999822e-01 1.000000000000000000e+00 9.899999999999999911e-01 2.463343743630783955e-01 0.000000000000000000e+00 1.647955924590710097e+01 0.000000000000000000e+00
5.000000000000000000e+01 1.000000000000000000e+00 1.020000000000000018e+00 1.010000000000000009e+00 2.563874708545660352e-01 0.000000000000000000e+00 1.715210281464230491e+01 0.000000000000000000e+00
5.100000000000000000e+01 1.020000000000000018e+00 1.040000000000000036e+00 1.030000000000000027e+00 2.666416292758821971e-01 0.000000000000000000e+00 1.783809725475208552e+01 0.000000000000000000e+00
5.200000000000000000e+01 1.040000000000000036e+00 1.060000000000000053e+00 1.050000000000000044e+00 2.770968496270292403e-01 0.000000000000000000e+00 1.853754256623664887e+01 0.000000000000000000e+00
5.300000000000000000e+01 1.060000000000000053e+00 1.080000000000000071e+00 1.070000000000000062e+00 2.877531319080062766e-01 0.000000000000000000e+00 1.925043874909597008e+01 0.000000000000000000e+00
5.400000000000000000e+01 1.080000000000000071e+00 1.100000000000000089e+00 1.090000000000000080e+00 2.986104761188131951e-01 0.000000000000000000e+00 1.997678580332997811e+01 0.000000000000000000e+00
5.500000000000000000e+01 1.100000000000000089e+00 1.120000000000000107e+00 1.110000000000000098e+00 3.096688822594482748e-01 0.000000000000000000e+00 2.071658372893857347e+01 0.000000000000000000e+00
5.600000000000000000e+01 1.120000000000000107e+00 1.140000000000000124e+00 1.130000000000000115e+00 3.209283503299141804e-01 0.000000000000000000e+00 2.146983252592195157e+01 0.000000000000000000e+00
5.700000000000000000e+01 1.140000000000000124e+00 1.159999999999999920e+00 1.149999999999999911e+00 3.323888803302063044e-01 0.000000000000000000e+00 2.223653219427977490e+01 0.000000000000000000e+00
5.800000000000000000e+01 1.159999999999999920e+00 1.179999999999999938e+00 1.169999999999999929e+00 3.440504722603358601e-01 0.000000000000000000e+00 2.301668273401284281e+01 0.000000000000000000e+00
5.900000000000000000e+01 1.179999999999999938e+00 1.199999999999999956e+00 1.189999999999999947e+00 3.559131261202897467e-01 0.000000000000000000e+00 2.381028414512028135e+01 0.000000000000000000e+00
6.000000000000000000e+01 1.199999999999999956e+00 1.219999999999999973e+00 1.209999999999999964e+00 3.679768419100754584e-01 0.000000000000000000e+00 2.461733642760252394e+01 0.000000000000000000e+00
6.100000000000000000e+01 1.219999999999999973e+00 1.239999999999999991e+00 1.229999999999999982e+00 3.802416196296892759e-01 0.000000000000000000e+00 2.543783958145935742e+01 0.000000000000000000e+00
6.200000000000000000e+01 1.239999999999999991e+00 1.260000000000000009e+00 1.250000000000000000e+00 3.927074592791348628e-01 0.000000000000000000e+00 2.627179360669103758e+01 0.000000000000000000e+00
6.300000000000000000e+01 1.260000000000000009e+00 1.280000000000000027e+00 1.270000000000000018e+00 4.053743608584085556e-01 0.000000000000000000e+00 2.711919850329729798e+01 0.000000000000000000e+00
6.400000000000000000e+01 1.280000000000000027e+00 1.300000000000000044e+00 1.290000000000000036e+00 4.182423243675102986e-01 0.000000000000000000e+00 2.798005427127817057e+01 0.000000000000000000e+00
6.500000000000000000e+01 1.300000000000000044e+00 1.320000000000000062e+00 1.310000000000000053e+00 4.313113498064457541e-01 0.000000000000000000e+00 2.885436091063404263e+01 0.000000000000000000e+00
6.600000000000000000e+01 1.320000000000000062e+00 1.340000000000000080e+00 1.330000000000000071e+00 4.445814371752093153e-01 0.000000000000000000e+00 2.974211842136442385e+01 0.000000000000000000e+00
6.700000000000000000e+01 1.340000000000000080e+00 1.360000000000000098e+00 1.350000000000000089e+00 4.580525864738009267e-01 0.000000000000000000e+00 3.064332680346948479e+01 0.000000000000000000e+00
6.800000000000000000e+01 1.360000000000000098e+00 1.380000000000000115e+00 1.370000000000000107e+00 4.717247977022261951e-01 0.000000000000000000e+00 3.155798605694940306e+01 0.000000000000000000e+00
6.900000000000000000e+01 1.380000000000000115e+00 1.400000000000000133e+00 1.390000000000000124e+00 4.855980708604759055e-01 0.000000000000000000e+00 3.248609618180377367e+01 0.000000000000000000e+00
7.000000000000000000e+01 1.400000000000000133e+00 1.419999999999999929e+00 1.410000000000000142e+00 4.996724059485536107e-01 0.000000000000000000e+00 3.342765717803262504e+01 0.000000000000000000e+00
7.100000000000000000e+01 1.419999999999999929e+00 1.439999999999999947e+00 1.429999999999999938e+00 5.139478029664724668e-01 0.000000000000000000e+00 3.438266904563710114e+01 0.000000000000000000e+00
7.200000000000000000e+01 1.439999999999999947e+00 1.459999999999999964e+00 1.449999999999999956e+00 5.284242619142119901e-01 0.000000000000000000e+00 3.535113178461554639e+01 0.000000000000000000e+00
7.300000000000000000e+01 1.459999999999999964e+00 1.479999999999999982e+00 1.469999999999999973e+00 5.431017827917851148e-01 0.000000000000000000e+00 3.633304539496893426e+01 0.000000000000000000e+00
7.400000000000000000e+01 1.479999999999999982e+00 1.500000000000000000e+00 1.489999999999999991e+00 5.579803655991864009e-01 0.000000000000000000e+00 3.732840987669703026e+01 0.000000000000000000e+00
7.500000000000000000e+01 1.500000000000000000e+00 1.520000000000000018e+00 1.510000000000000009e+00 5.730600103364176245e-01 0.000000000000000000e+00 3.833722522979973490e+01 0.000000000000000000e+00
7.600000000000000000e+01 1.520000000000000018e+00 1.540000000000000036e+00 1.530000000000000027e+00 5.883407170034768985e-01 0.000000000000000000e+00 3.935949145427715479e+01 0.000000000000000000e+00
7.700000000000000000e+01 1.540000000000000036e+00 1.560000000000000053e+00 1.550000000000000044e+00 6.038224856003679974e-01 0.000000000000000000e+00 4.039520855012928280e+01 0.000000000000000000e+00
7.800000000000000000e+01 1.560000000000000053e+00 1.580000000000000071e+00 1.570000000000000062e+00 6.195053161270890341e-01 0.000000000000000000e+00 4.144437651735615447e+01 0.000000000000000000e+00
7.900000000000000000e+01 1.580000000000000071e+00 1.600000000000000089e+00 1.590000000000000080e+00 6.353892085836400083e-01 0.000000000000000000e+00 4.250699535595774847e+01 0.000000000000000000e+00
8.000000000000000000e+01 1.600000000000000089e+00 1.620000000000000107e+00 1.610000000000000098e+00 6.514741629700153691e-01 0.000000000000000000e+00 4.358306506593380192e+01 0.000000000000000000e+00
8.100000000000000000e+01 1.620000000000000107e+00 1.640000000000000124e+00 1.630000000000000115e+00 6.677601792862282171e-01 0.000000000000000000e+00 4.467258564728484771e+01 0.000000000000000000e+00
8.200000000000000000e+01 1.640000000000000124e+00 1.660000000000000142e+00 1.650000000000000133e+00 6.842472575322690043e-01 0.000000000000000000e+00 4.577555710001058742e+01 0.000000000000000000e+00
8.300000000000000000e+01 1.660000000000000142e+00 1.679999999999999938e+00 1.669999999999999929e+00 7.009353977081267395e-01 0.000000000000000000e+00 4.689197942411021813e+01 0.000000000000000000e+00
8.400000000000000000e+01 1.679999999999999938e+00 1.699999999999999956e+00 1.689999999999999947e+00 7.178245998138349515e-01 0.000000000000000000e+00 4.802185261958592832e+01 0.000000000000000000e+00
8.500000000000000000e+01 1.699999999999999956e+00 1.719999999999999973e+00 1.709999999999999964e+00 7.349148638493637753e-01 0.000000000000000000e+00 4.916517668643577110e+01 0.000000000000000000e+00
8.600000000000000000e+01 1.719999999999999973e+00 1.739999999999999991e+00 1.729999999999999982e+00 7.522061898147206493e-01 0.000000000000000000e+00 5.032195162466010885e+01 0.000000000000000000e+00
8.700000000000000000e+01 1.739999999999999991e+00 1.760000000000000009e+00 1.750000000000000000e+00 7.696985777099094594e-01 0.000000000000000000e+00 5.149217743425935367e+01 0.000000000000000000e+00
8.800000000000000000e+01 1.760000000000000009e+00 1.780000000000000027e+00 1.770000000000000018e+00 7.873920275349299835e-01 0.000000000000000000e+00 5.267585411523333505e+01 0.000000000000000000e+00
8.900000000000000000e+01 1.780000000000000027e+00 1.800000000000000044e+00 1.790000000000000036e+00 8.052865392897747832e-01 0.000000000000000000e+00 5.387298166758175455e+01 0.000000000000000000e+00
9.000000000000000000e+01 1.800000000000000044e+00 1.820000000000000062e+00 1.810000000000000053e+00 8.233821129744515188e-01 0.000000000000000000e+00 5.508356009130506692e+01 0.000000000000000000e+00
9.100000000000000000e+01 1.820000000000000062e+00 1.840000000000000080e+00 1.830000000000000071e+00 8.416787485889563047e-01 0.000000000000000000e+00 5.630758938640291689e+01 0.000000000000000000e+00
9.200000000000000000e+01 1.840000000000000080e+00 1.860000000000000098e+00 1.850000000000000089e+00 8.601764461332966905e-01 0.000000000000000000e+00 5.754506955287566683e+01 0.000000000000000000e+00
9.300000000000000000e+01 1.860000000000000098e+00 1.880000000000000115e+00 1.870000000000000107e+00 8.788752056074613517e-01 0.000000000000000000e+00 5.879600059072304674e+01 0.000000000000000000e+00
9.400000000000000000e+01 1.880000000000000115e+00 1.900000000000000133e+00 1.890000000000000124e+00 8.977750270114615017e-01 0.000000000000000000e+00 6.006038249994546163e+01 0.000000000000000000e+00
9.500000000000000000e+01 1.900000000000000133e+00 1.919999999999999929e+00 1.910000000000000142e+00 9.168759103452712722e-01 0.000000000000000000e+00 6.133821528054112093e+01 0.000000000000000000e+00
9.600000000000000000e+01 1.919999999999999929e+00 1.939999999999999947e+00 1.929999999999999938e+00 9.361778556089425107e-01 0.000000000000000000e+00 6.262949893251373368e+01 0.000000000000000000e+00
9.700000000000000000e+01 1.939999999999999947e+00 1.959999999999999964e+00 1.949999999999999956e+00 9.556808628024232588e-01 0.000000000000000000e+00 6.393423345585955531e+01 0.000000000000000000e+00
9.800000000000000000e+01 1.959999999999999964e+00 1.979999999999999982e+00 1.969999999999999973e+00 9.753849319257432704e-01 0.000000000000000000e+00 6.525241885058071034e+01 0.000000000000000000e+00
9.900000000000000000e+01 1.979999999999999982e+00 2.000000000000000000e+00 1.989999999999999991e+00 9.952900629788838938e-01 0.000000000000000000e+00 6.658405511667618271e+01 0.000000000000000000e+00
1.000000000000000000e+02 2.000000000000000000e+00 2.020000000000000018e+00 2.009999999999999787e+00 1.015396255961863892e+00 0.000000000000000000e+00 6.792914225414679663e+01 0.000000000000000000e+00
1.010000000000000000e+02 2.020000000000000018e+00 2.040000000000000036e+00 2.030000000000000249e+00 1.035703510874664390e+00 0.000000000000000000e+00 6.928768026299157157e+01 0.000000000000000000e+00
1.020000000000000000e+02 2.040000000000000036e+00 2.060000000000000053e+00 2.049999999999999822e+00 1.056211827717292939e+00 0.000000000000000000e+00 7.065966914321096226e+01 0.000000000000000000e+00
1.030000000000000000e+02 2.060000000000000053e+00 2.080000000000000071e+00 2.070000000000000284e+00 1.076921206489764637e+00 0.000000000000000000e+00 7.204510889480596347e+01 0.000000000000000000e+00
1.040000000000000000e+02 2.080000000000000071e+00 2.100000000000000089e+00 2.089999999999999858e+00 1.097831647192056836e+00 0.000000000000000000e+00 7.344399951777504043e+01 0.000000000000000000e+00
1.050000000000000000e+02 2.100000000000000089e+00 2.120000000000000107e+00 2.110000000000000320e+00 1.118943149824177308e+00 0.000000000000000000e+00 7.485634101211823577e+01 0.000000000000000000e+00
1.060000000000000000e+02 2.120000000000000107e+00 2.140000000000000124e+00 2.129999999999999893e+00 1.140255714386133157e+00 0.000000000000000000e+00 7.628213337783716952e+01 0.000000000000000000e+00
1.070000000000000000e+02 2.140000000000000124e+00 2.160000000000000142e+00 2.150000000000000355e+00 1.161769340877917056e+00 0.000000000000000000e+00 7.772137661493054850e+01 0.000000000000000000e+00
1.080000000000000000e+02 2.160000000000000142e+00 2.180000000000000160e+00 2.169999999999999929e+00 1.183484029299529006e+00 0.000000000000000000e+00 7.917407072339835850e+01 0.000000000000000000e+00
1.090000000000000000e+02 2.180000000000000160e+00 2.200000000000000178e+00 2.190000000000000391e+00 1.205399779650976555e+00 0.000000000000000000e+00 8.064021570324135268e+01 0.000000000000000000e+00
1.100000000000000000e+02 2.200000000000000178e+00 2.220000000000000195e+00 2.209999999999999964e+00 1.227516591932237500e+00 0.000000000000000000e+00 8.211981155445818104e+01 0.000000000000000000e+00
1.110000000000000000e+02 2.220000000000000195e+00 2.240000000000000213e+00 2.230000000000000426e+00 1.249834466143348699e+00 0.000000000000000000e+00 8.361285827705084728e+01 0.000000000000000000e+00
1.120000000000000000e+02 2.240000000000000213e+00 2.260000000000000231e+00 2.250000000000000000e+00 1.272353402284280399e+00 0.000000000000000000e+00 8.511935587101741874e+01 0.000000000000000000e+00
1.130000000000000000e+02 2.260000000000000231e+00 2.280000000000000249e+00 2.270000000000000462e+00 1.295073400355032822e+00 0.000000000000000000e+00 8.663930433635819384e+01 0.000000000000000000e+00
1.140000000000000000e+02 2.280000000000000249e+00 2.300000000000000266e+00 2.290000000000000036e+00 1.317994460355628394e+00 0.000000000000000000e+00 8.817270367307476420e+01 0.000000000000000000e+00
1.150000000000000000e+02 2.300000000000000266e+00 2.319999999999999840e+00 2.310000000000000053e+00 1.341116582286022041e+00 0.000000000000000000e+00 8.971955388116369079e+01 0.000000000000000000e+00
1.160000000000000000e+02 2.319999999999999840e+00 2.339999999999999858e+00 2.330000000000000071e+00 1.364439766146303468e+00 0.000000000000000000e+00 9.127985496063152482e+01 0.000000000000000000e+00
1.170000000000000000e+02 2.339999999999999858e+00 2.359999999999999876e+00 2.349999999999999645e+00 1.387964011936383191e+00 0.000000000000000000e+00 9.285360691147148771e+01 0.000000000000000000e+00
1.180000000000000000e+02 2.359999999999999876e+00 2.379999999999999893e+00 2.370000000000000107e+00 1.411689319656290964e+00 0.000000000000000000e+00 9.444080973368663479e+01 0.000000000000000000e+00
1.190000000000000000e+02 2.379999999999999893e+00 2.399999999999999911e+00 2.389999999999999680e+00 1.435615689306027010e+00 2.000000000000000000e+00 9.604146342727567287e+01 2.082433907844850884e-02
1.200000000000000000e+02 2.399999999999999911e+00 2.419999999999999929e+00 2.410000000000000142e+00 1.459743120885605761e+00 8.000000000000000000e+00 9.765556799224100359e+01 8.192057211356981727e-02
1.210000000000000000e+02 2.419999999999999929e+00 2.439999999999999947e+00 2.429999999999999716e+00 1.484071614394997907e+00 1.100000000000000000e+01 9.928312342857930162e+01 1.107942580786451942e-01
1.220000000000000000e+02 2.439999999999999947e+00 2.459999999999999964e+00 2.450000000000000178e+00 1.508601169834225431e+00 3.200000000000000000e+01 1.009241297362928265e+02 3.170698631101759313e-01
1.230000000000000000e+02 2.459999999999999964e+00 2.479999999999999982e+00 2.469999999999999751e+00 1.533331787203288554e+00 8.800000000000000000e+01 1.025785869153817345e+02 8.578788482687154104e-01
1.240000000000000000e+02 2.479999999999999982e+00 2.500000000000000000e+00 2.490000000000000213e+00 1.558263466502179728e+00 1.310000000000000000e+02 1.042464949658450166e+02 1.256636974153619413e+00
1.250000000000000000e+02 2.500000000000000000e+00 2.520000000000000018e+00 2.509999999999999787e+00 1.583396207730899174e+00 2.930000000000000000e+02 1.059278538876833409e+02 2.766033571402962910e+00
1.260000000000000000e+02 2.520000000000000018e+00 2.540000000000000036e+00 2.530000000000000249e+00 1.608730010889446449e+00 4.830000000000000000e+02 1.076226636808956982e+02 4.487902301248637649e+00
1.270000000000000000e+02 2.540000000000000036e+00 2.560000000000000053e+00 2.549999999999999822e+00 1.634264875977821996e+00 6.510000000000000000e+02 1.093309243454829414e+02 5.954399488500221160e+00
1.280000000000000000e+02 2.560000000000000053e+00 2.580000000000000071e+00 2.570000000000000284e+00 1.660000802996025593e+00 9.430000000000000000e+02 1.110526358814447434e+02 8.491468865328943849e+00
1.290000000000000000e+02 2.580000000000000071e+00 2.600000000000000089e+00 2.589999999999999858e+00 1.685937791944057018e+00 1.095000000000000000e+03 1.127877982887808344e+02 9.708496988267933503e+00
1.300000000000000000e+02 2.600000000000000089e+00 2.620000000000000107e+00 2.610000000000000320e+00 1.712075842821931815e+00 1.123000000000000000e+03 1.145364115674926353e+02 9.804742305360703014e+00
1.310000000000000000e+02 2.620000000000000107e+00 2.640000000000000124e+00 2.629999999999999893e+00 1.738414955629634440e+00 8.990000000000000000e+02 1.162984757175794215e+02 7.730109912903261993e+00
1.320000000000000000e+02 2.640000000000000124e+00 2.660000000000000142e+00 2.650000000000000355e+00 1.764955130367165337e+00 7.570000000000000000e+02 1.180739907390402692e+02 6.411234136000992123e+00
1.330000000000000000e+02 2.660000000000000142e+00 2.680000000000000160e+00 2.669999999999999929e+00 1.791696367034509185e+00 5.400000000000000000e+02 1.198629566318751358e+02 4.505145002041421876e+00
1.340000000000000000e+02 2.680000000000000160e+00 2.700000000000000178e+00 2.690000000000000391e+00 1.818638665631696183e+00 3.770000000000000000e+02 1.216653733960853145e+02 3.098663074601062384e+00
1.350000000000000000e+02 2.700000000000000178e+00 2.720000000000000195e+00 2.709999999999999964e+00 1.845782026158711231e+00 3.200000000000000000e+02 1.234812410316700806e+02 2.591486749942263579e+00
1.360000000000000000e+02 2.720000000000000195e+00 2.740000000000000213e+00 2.730000000000000426e+00 1.873126448615569206e+00 2.690000000000000000e+02 1.253105595386308977e+02 2.146666657545905910e+00
1.370000000000000000e+02 2.740000000000000213e+00 2.760000000000000231e+00 2.750000000000000000e+00 1.900671933002240577e+00 2.190000000000000000e+02 1.271533289169647247e+02 1.722330055102325730e+00
1.380000000000000000e+02 2.760000000000000231e+00 2.780000000000000249e+00 2.770000000000000462e+00 1.928418479318739776e+00 1.490000000000000000e+02 1.290095491666733665e+02 1.154953264796701573e+00
1.390000000000000000e+02 2.780000000000000249e+00 2.800000000000000266e+00 2.790000000000000036e+00 1.956366087565067247e+00 1.460000000000000000e+02 1.308792202877566808e+02 1.115532318109766496e+00
1.400000000000000000e+02 2.800000000000000266e+00 2.819999999999999840e+00 2.810000000000000053e+00 1.984514757741207891e+00 1.250000000000000000e+02 1.327623422802137441e+02 9.415320478164642681e-01
1.410000000000000000e+02 2.819999999999999840e+00 2.839999999999999858e+00 2.830000000000000071e+00 2.012864489847220995e+00 1.110000000000000000e+02 1.346589151440479952e+02 8.243048734000310018e-01
1.420000000000000000e+02 2.839999999999999858e+00 2.859999999999999876e+00 2.849999999999999645e+00 2.041415283883062592e+00 1.030000000000000000e+02 1.365689388792567911e+02 7.541978494177528081e-01
1.430000000000000000e+02 2.859999999999999876e+00 2.879999999999999893e+00 2.870000000000000107e+00 2.070167139848717142e+00 6.400000000000000000e+01 1.384924134858395632e+02 4.621191759831942414e-01
