bin_index  r_left_A  r_right_A  r_center_A  shell_volume_A3  counts  normalization  g_r
3.400000000000000000e+01 6.800000000000000488e-01 7.000000000000000666e-01 6.900000000000000577e-01 1.196653585703377626e-01 0.000000000000000000e+00 4.042830620485889170e+01 0.000000000000000000e+00
3.500000000000000000e+01 7.000000000000000666e-01 7.199999999999999734e-01 7.099999999999999645e-01 1.267025261143782666e-01 0.000000000000000000e+00 4.280577590606855409e+01 0.000000000000000000e+00
3.600000000000000000e+01 7.199999999999999734e-01 7.399999999999999911e-01 7.299999999999999822e-01 1.339407555882496381e-01 0.000000000000000000e+00 4.525117331302723045e+01 0.000000000000000000e+00
3.700000000000000000e+01 7.399999999999999911e-01 7.600000000000000089e-01 7.500000000000000000e-01 1.413800469919505032e-01 0.000000000000000000e+00 4.776449842573511262e+01 0.000000000000000000e+00
3.800000000000000000e+01 7.600000000000000089e-01 7.800000000000000266e-01 7.700000000000000178e-01 1.490204003254806120e-01 0.000000000000000000e+00 5.034575124419124847e+01 0.000000000000000000e+00
3.900000000000000000e+01 7.800000000000000266e-01 8.000000000000000444e-01 7.900000000000000355e-01 1.568618155888411303e-01 0.000000000000000000e+00 5.299493176839659725e+01 0.000000000000000000e+00
4.000000000000000000e+01 8.000000000000000444e-01 8.200000000000000622e-01 8.100000000000000533e-01 1.649042927820304483e-01 0.000000000000000000e+00 5.571203999835052656e+01 0.000000000000000000e+00
4.100000000000000000e+01 8.200000000000000622e-01 8.399999999999999689e-01 8.300000000000000711e-01 1.731478319050494818e-01 0.000000000000000000e+00 5.849707593405331352e+01 0.000000000000000000e+00
4.200000000000000000e+01 8.399999999999999689e-01 8.599999999999999867e-01 8.499999999999999778e-01 1.815924329578998409e-01 0.000000000000000000e+00 6.135003957550570419e+01 0.000000000000000000e+00
4.300000000000000000e+01 8.599999999999999867e-01 8.800000000000000044e-01 8.699999999999999956e-01 1.902380959405787497e-01 0.000000000000000000e+00 6.427093092270619934e+01 0.000000000000000000e+00
4.400000000000000000e+01 8.800000000000000044e-01 9.000000000000000222e-01 8.900000000000000133e-01 1.990848208530880958e-01 0.000000000000000000e+00 6.725974997565595004e+01 0.000000000000000000e+00
4.500000000000000000e+01 9.000000000000000222e-01 9.200000000000000400e-01 9.100000000000000311e-01 2.081326076954259918e-01 0.000000000000000000e+00 7.031649673435394732e+01 0.000000000000000000e+00
4.600000000000000000e+01 9.200000000000000400e-01 9.400000000000000577e-01 9.300000000000000488e-01 2.173814564675947414e-01 0.000000000000000000e+00 7.344117119880102962e+01 0.000000000000000000e+00
4.700000000000000000e+01 9.400000000000000577e-01 9.599999999999999645e-01 9.499999999999999556e-01 2.268313671695915967e-01 0.000000000000000000e+00 7.663377336899682746e+01 0.000000000000000000e+00
4.800000000000000000e+01 9.599999999999999645e-01 9.799999999999999822e-01 9.699999999999999734e-01 2.364823398014207212e-01 0.000000000000000000e+00 7.989430324494216507e+01 0.000000000000000000e+00
4.900000000000000000e+01 9.799999999999999822e-01 1.000000000000000000e+00 9.899999999999999911e-01 2.463343743630783955e-01 0.000000000000000000e+00 8.322276082663599084e+01 0.000000000000000000e+00
5.000000000000000000e+01 1.000000000000000000e+00 1.020000000000000018e+00 1.010000000000000009e+00 2.563874708545660352e-01 0.000000000000000000e+00 8.661914611407856057e+01 0.000000000000000000e+00
5.100000000000000000e+01 1.020000000000000018e+00 1.040000000000000036e+00 1.030000000000000027e+00 2.666416292758821971e-01 0.000000000000000000e+00 9.008345910727034322e+01 0.000000000000000000e+00
5.200000000000000000e+01 1.040000000000000036e+00 1.060000000000000053e+00 1.050000000000000044e+00 2.770968496270292403e-01 0.000000000000000000e+00 9.361569980621018772e+01 0.000000000000000000e+00
5.300000000000000000e+01 1.060000000000000053e+00 1.080000000000000071e+00 1.070000000000000062e+00 2.877531319080062766e-01 0.000000000000000000e+00 9.721586821089981356e+01 0.000000000000000000e+00
5.400000000000000000e+01 1.080000000000000071e+00 1.100000000000000089e+00 1.090000000000000080e+00 2.986104761188131951e-01 0.000000000000000000e+00 1.008839643213378992e+02 0.000000000000000000e+00
5.500000000000000000e+01 1.100000000000000089e+00 1.120000000000000107e+00 1.110000000000000098e+00 3.096688822594482748e-01 0.000000000000000000e+00 1.046199881375243166e+02 0.000000000000000000e+00
5.600000000000000000e+01 1.120000000000000107e+00 1.140000000000000124e+00 1.130000000000000115e+00 3.209283503299141804e-01 0.000000000000000000e+00 1.084239396594602738e+02 0.000000000000000000e+00
5.700000000000000000e+01 1.140000000000000124e+00 1.159999999999999920e+00 1.149999999999999911e+00 3.323888803302063044e-01 0.000000000000000000e+00 1.122958188871441081e+02 0.000000000000000000e+00
5.800000000000000000e+01 1.159999999999999920e+00 1.179999999999999938e+00 1.169999999999999929e+00 3.440504722603358601e-01 0.000000000000000000e+00 1.162356258205789743e+02 0.000000000000000000e+00
5.900000000000000000e+01 1.179999999999999938e+00 1.199999999999999956e+00 1.189999999999999947e+00 3.559131261202897467e-01 0.000000000000000000e+00 1.202433604597610213e+02 0.000000000000000000e+00
6.000000000000000000e+01 1.199999999999999956e+00 1.219999999999999973e+00 1.209999999999999964e+00 3.679768419100754584e-01 0.000000000000000000e+00 1.243190228046918975e+02 0.000000000000000000e+00
6.100000000000000000e+01 1.219999999999999973e+00 1.239999999999999991e+00 1.229999999999999982e+00 3.802416196296892759e-01 0.000000000000000000e+00 1.284626128553714182e+02 0.000000000000000000e+00
6.200000000000000000e+01 1.239999999999999991e+00 1.260000000000000009e+00 1.250000000000000000e+00 3.927074592791348628e-01 0.000000000000000000e+00 1.326741306118011039e+02 0.000000000000000000e+00
6.300000000000000000e+01 1.260000000000000009e+00 1.280000000000000027e+00 1.270000000000000018e+00 4.053743608584085556e-01 0.000000000000000000e+00 1.369535760739791499e+02 0.000000000000000000e+00
6.400000000000000000e+01 1.280000000000000027e+00 1.300000000000000044e+00 1.290000000000000036e+00 4.182423243675102986e-01 0.000000000000000000e+00 1.413009492419046751e+02 0.000000000000000000e+00
6.500000000000000000e+01 1.300000000000000044e+00 1.320000000000000062e+00 1.310000000000000053e+00 4.313113498064457541e-01 0.000000000000000000e+00 1.457162501155802943e+02 0.000000000000000000e+00
6.600000000000000000e+01 1.320000000000000062e+00 1.340000000000000080e+00 1.330000000000000071e+00 4.445814371752093153e-01 0.000000000000000000e+00 1.501994786950045011e+02 0.000000000000000000e+00
6.700000000000000000e+01 1.340000000000000080e+00 1.360000000000000098e+00 1.350000000000000089e+00 4.580525864738009267e-01 0.000000000000000000e+00 1.547506349801767840e+02 0.000000000000000000e+00
6.800000000000000000e+01 1.360000000000000098e+00 1.380000000000000115e+00 1.370000000000000107e+00 4.717247977022261951e-01 0.000000000000000000e+00 1.593697189711001840e+02 0.000000000000000000e+00
6.900000000000000000e+01 1.380000000000000115e+00 1.400000000000000133e+00 1.390000000000000124e+00 4.855980708604759055e-01 0.000000000000000000e+00 1.640567306677706654e+02 0.000000000000000000e+00
7.000000000000000000e+01 1.400000000000000133e+00 1.419999999999999929e+00 1.410000000000000142e+00 4.996724059485536107e-01 0.000000000000000000e+00 1.688116700701883701e+02 0.000000000000000000e+00
7.100000000000000000e+01 1.419999999999999929e+00 1.439999999999999947e+00 1.429999999999999938e+00 5.139478029664724668e-01 0.000000000000000000e+00 1.736345371783588405e+02 0.000000000000000000e+00
7.200000000000000000e+01 1.439999999999999947e+00 1.459999999999999964e+00 1.449999999999999956e+00 5.284242619142119901e-01 0.000000000000000000e+00 1.785253319922757385e+02 0.000000000000000000e+00
7.300000000000000000e+01 1.459999999999999964e+00 1.479999999999999982e+00 1.469999999999999973e+00 5.431017827917851148e-01 0.000000000000000000e+00 1.834840545119435831e+02 0.000000000000000000e+00
7.400000000000000000e+01 1.479999999999999982e+00 1.500000000000000000e+00 1.489999999999999991e+00 5.579803655991864009e-01 0.000000000000000000e+00 1.885107047373577984e+02 0.000000000000000000e+00
7.500000000000000000e+01 1.500000000000000000e+00 1.520000000000000018e+00 1.510000000000000009e+00 5.730600103364176245e-01 0.000000000000000000e+00 1.936052826685207151e+02 0.000000000000000000e+00
7.600000000000000000e+01 1.520000000000000018e+00 1.540000000000000036e+00 1.530000000000000027e+00 5.883407170034768985e-01 0.000000000000000000e+00 1.987677883054332142e+02 0.000000000000000000e+00
7.700000000000000000e+01 1.540000000000000036e+00 1.560000000000000053e+00 1.550000000000000044e+00 6.038224856003679974e-01 0.000000000000000000e+00 2.039982216480954094e+02 0.000000000000000000e+00
7.800000000000000000e+01 1.560000000000000053e+00 1.580000000000000071e+00 1.570000000000000062e+00 6.195053161270890341e-01 0.000000000000000000e+00 2.092965826965064196e+02 0.000000000000000000e+00
7.900000000000000000e+01 1.580000000000000071e+00 1.600000000000000089e+00 1.590000000000000080e+00 6.353892085836400083e-01 0.000000000000000000e+00 2.146628714506668132e+02 0.000000000000000000e+00
8.000000000000000000e+01 1.600000000000000089e+00 1.620000000000000107e+00 1.610000000000000098e+00 6.514741629700153691e-01 0.000000000000000000e+00 2.200970879105736060e+02 0.000000000000000000e+00
8.100000000000000000e+01 1.620000000000000107e+00 1.640000000000000124e+00 1.630000000000000115e+00 6.677601792862282171e-01 0.000000000000000000e+00 2.255992320762311749e+02 0.000000000000000000e+00
8.200000000000000000e+01 1.640000000000000124e+00 1.660000000000000142e+00 1.650000000000000133e+00 6.842472575322690043e-01 0.000000000000000000e+00 2.311693039476372462e+02 0.000000000000000000e+00
8.300000000000000000e+01 1.660000000000000142e+00 1.679999999999999938e+00 1.669999999999999929e+00 7.009353977081267395e-01 0.000000000000000000e+00 2.368073035247889777e+02 0.000000000000000000e+00
8.400000000000000000e+01 1.679999999999999938e+00 1.699999999999999956e+00 1.689999999999999947e+00 7.178245998138349515e-01 0.000000000000000000e+00 2.425132308076957202e+02 0.000000000000000000e+00
8.500000000000000000e+01 1.699999999999999956e+00 1.719999999999999973e+00 1.709999999999999964e+00 7.349148638493637753e-01 0.000000000000000000e+00 2.482870857963494302e+02 0.000000000000000000e+00
8.600000000000000000e+01 1.719999999999999973e+00 1.739999999999999991e+00 1.729999999999999982e+00 7.522061898147206493e-01 0.000000000000000000e+00 2.541288684907491131e+02 0.000000000000000000e+00
8.700000000000000000e+01 1.739999999999999991e+00 1.760000000000000009e+00 1.750000000000000000e+00 7.696985777099094594e-01 0.000000000000000000e+00 2.600385788909001690e+02 0.000000000000000000e+00
8.800000000000000000e+01 1.760000000000000009e+00 1.780000000000000027e+00 1.770000000000000018e+00 7.873920275349299835e-01 0.000000000000000000e+00 2.660162169968009493e+02 0.000000000000000000e+00
8.900000000000000000e+01 1.780000000000000027e+00 1.800000000000000044e+00 1.790000000000000036e+00 8.052865392897747832e-01 0.000000000000000000e+00 2.720617828084468215e+02 0.000000000000000000e+00
9.000000000000000000e+01 1.800000000000000044e+00 1.820000000000000062e+00 1.810000000000000053e+00 8.233821129744515188e-01 0.000000000000000000e+00 2.781752763258431287e+02 0.000000000000000000e+00
9.100000000000000000e+01 1.820000000000000062e+00 1.840000000000000080e+00 1.830000000000000071e+00 8.416787485889563047e-01 0.000000000000000000e+00 2.843566975489908373e+02 0.000000000000000000e+00
9.200000000000000000e+01 1.840000000000000080e+00 1.860000000000000098e+00 1.850000000000000089e+00 8.601764461332966905e-01 0.000000000000000000e+00 2.906060464778830692e+02 0.000000000000000000e+00
9.300000000000000000e+01 1.860000000000000098e+00 1.880000000000000115e+00 1.870000000000000107e+00 8.788752056074613517e-01 0.000000000000000000e+00 2.969233231125260772e+02 0.000000000000000000e+00
9.400000000000000000e+01 1.880000000000000115e+00 1.900000000000000133e+00 1.890000000000000124e+00 8.977750270114615017e-01 0.000000000000000000e+00 3.033085274529208846e+02 0.000000000000000000e+00
9.500000000000000000e+01 1.900000000000000133e+00 1.919999999999999929e+00 1.910000000000000142e+00 9.168759103452712722e-01 0.000000000000000000e+00 3.097616594990557815e+02 0.000000000000000000e+00
9.600000000000000000e+01 1.919999999999999929e+00 1.939999999999999947e+00 1.929999999999999938e+00 9.361778556089425107e-01 0.000000000000000000e+00 3.162827192509495262e+02 0.000000000000000000e+00
9.700000000000000000e+01 1.939999999999999947e+00 1.959999999999999964e+00 1.949999999999999956e+00 9.556808628024232588e-01 0.000000000000000000e+00 3.228717067085880217e+02 0.000000000000000000e+00
9.800000000000000000e+01 1.959999999999999964e+00 1.979999999999999982e+00 1.969999999999999973e+00 9.753849319257432704e-01 0.000000000000000000e+00 3.295286218719763269e+02 0.000000000000000000e+00
9.900000000000000000e+01 1.979999999999999982e+00 2.000000000000000000e+00 1.989999999999999991e+00 9.952900629788838938e-01 0.000000000000000000e+00 3.362534647411118272e+02 0.000000000000000000e+00
1.000000000000000000e+02 2.000000000000000000e+00 2.020000000000000018e+00 2.009999999999999787e+00 1.015396255961863892e+00 0.000000000000000000e+00 3.430462353160005478e+02 0.000000000000000000e+00
1.010000000000000000e+02 2.020000000000000018e+00 2.040000000000000036e+00 2.030000000000000249e+00 1.035703510874664390e+00 0.000000000000000000e+00 3.499069335966315748e+02 0.000000000000000000e+00
1.020000000000000000e+02 2.040000000000000036e+00 2.060000000000000053e+00 2.049999999999999822e+00 1.056211827717292939e+00 0.000000000000000000e+00 3.568355595830122411e+02 0.000000000000000000e+00
1.030000000000000000e+02 2.060000000000000053e+00 2.080000000000000071e+00 2.070000000000000284e+00 1.076921206489764637e+00 0.000000000000000000e+00 3.638321132751464120e+02 0.000000000000000000e+00
1.040000000000000000e+02 2.080000000000000071e+00 2.100000000000000089e+00 2.089999999999999858e+00 1.097831647192056836e+00 0.000000000000000000e+00 3.708965946730262999e+02 0.000000000000000000e+00
1.050000000000000000e+02 2.100000000000000089e+00 2.120000000000000107e+00 2.110000000000000320e+00 1.118943149824177308e+00 0.000000000000000000e+00 3.780290037766556566e+02 0.000000000000000000e+00
1.060000000000000000e+02 2.120000000000000107e+00 2.140000000000000124e+00 2.129999999999999893e+00 1.140255714386133157e+00 0.000000000000000000e+00 3.852293405860347661e+02 0.000000000000000000e+00
1.070000000000000000e+02 2.140000000000000124e+00 2.160000000000000142e+00 2.150000000000000355e+00 1.161769340877917056e+00 0.000000000000000000e+00 3.924976051011623781e+02 0.000000000000000000e+00
1.080000000000000000e+02 2.160000000000000142e+00 2.180000000000000160e+00 2.169999999999999929e+00 1.183484029299529006e+00 0.000000000000000000e+00 3.998337973220378672e+02 0.000000000000000000e+00
1.090000000000000000e+02 2.180000000000000160e+00 2.200000000000000178e+00 2.190000000000000391e+00 1.205399779650976555e+00 0.000000000000000000e+00 4.072379172486645871e+02 0.000000000000000000e+00
1.100000000000000000e+02 2.200000000000000178e+00 2.220000000000000195e+00 2.209999999999999964e+00 1.227516591932237500e+00 0.000000000000000000e+00 4.147099648810360009e+02 0.000000000000000000e+00
1.110000000000000000e+02 2.220000000000000195e+00 2.240000000000000213e+00 2.230000000000000426e+00 1.249834466143348699e+00 0.000000000000000000e+00 4.222499402191630793e+02 0.000000000000000000e+00
1.120000000000000000e+02 2.240000000000000213e+00 2.260000000000000231e+00 2.250000000000000000e+00 1.272353402284280399e+00 0.000000000000000000e+00 4.298578432630333737e+02 0.000000000000000000e+00
1.130000000000000000e+02 2.260000000000000231e+00 2.280000000000000249e+00 2.270000000000000462e+00 1.295073400355032822e+00 0.000000000000000000e+00 4.375336740126495556e+02 0.000000000000000000e+00
1.140000000000000000e+02 2.280000000000000249e+00 2.300000000000000266e+00 2.290000000000000036e+00 1.317994460355628394e+00 2.000000000000000000e+00 4.452774324680203222e+02 4.491581773894726647e-03
1.150000000000000000e+02 2.300000000000000266e+00 2.319999999999999840e+00 2.310000000000000053e+00 1.341116582286022041e+00 4.000000000000000000e+00 4.530891186291282793e+02 8.828285287676840634e-03
1.160000000000000000e+02 2.319999999999999840e+00 2.339999999999999858e+00 2.330000000000000071e+00 1.364439766146303468e+00 1.700000000000000000e+01 4.609687324960077603e+02 3.687885707117288803e-02
1.170000000000000000e+02 2.339999999999999858e+00 2.359999999999999876e+00 2.349999999999999645e+00 1.387964011936383191e+00 4.900000000000000000e+01 4.689162740686221582e+02 1.044962666252637618e-01
1.180000000000000000e+02 2.359999999999999876e+00 2.379999999999999893e+00 2.370000000000000107e+00 1.411689319656290964e+00 1.220000000000000000e+02 4.769317433469855132e+02 2.558018033017367965e-01
1.190000000000000000e+02 2.379999999999999893e+00 2.399999999999999911e+00 2.389999999999999680e+00 1.435615689306027010e+00 2.470000000000000000e+02 4.850151403311010654e+02 5.092624527790672317e-01
1.200000000000000000e+02 2.399999999999999911e+00 2.419999999999999929e+00 2.410000000000000142e+00 1.459743120885605761e+00 3.760000000000000000e+02 4.931664650209637557e+02 7.624200481353021752e-01
1.210000000000000000e+02 2.419999999999999929e+00 2.439999999999999947e+00 2.429999999999999716e+00 1.484071614394997907e+00 6.430000000000000000e+02 5.013857174165723904e+02 1.282445785079610712e+00
1.220000000000000000e+02 2.439999999999999947e+00 2.459999999999999964e+00 2.450000000000000178e+00 1.508601169834225431e+00 9.460000000000000000e+02 5.096728975179333929e+02 1.856092416541952783e+00
1.230000000000000000e+02 2.459999999999999964e+00 2.479999999999999982e+00 2.469999999999999751e+00 1.533331787203288554e+00 1.249000000000000000e+03 5.180280053250420451e+02 2.411066558489057154e+00
1.240000000000000000e+02 2.479999999999999982e+00 2.500000000000000000e+00 2.490000000000000213e+00 1.558263466502179728e+00 1.611000000000000000e+03 5.264510408378996544e+02 3.060113619370818938e+00
1.250000000000000000e+02 2.500000000000000000e+00 2.520000000000000018e+00 2.509999999999999787e+00 1.583396207730899174e+00 1.925000000000000000e+03 5.349420040565080399e+02 3.598520933863055937e+00
1.260000000000000000e+02 2.520000000000000018e+00 2.540000000000000036e+00 2.530000000000000249e+00 1.608730010889446449e+00 2.205000000000000000e+03 5.435008949808639045e+02 4.057031037782625305e+00
1.270000000000000000e+02 2.540000000000000036e+00 2.560000000000000053e+00 2.549999999999999822e+00 1.634264875977821996e+00 2.430000000000000000e+03 5.521277136109658841e+02 4.401155638624942412e+00
1.280000000000000000e+02 2.560000000000000053e+00 2.580000000000000071e+00 2.570000000000000284e+00 1.660000802996025593e+00 2.472000000000000000e+03 5.608224599468173892e+02 4.407812055591388223e+00
1.290000000000000000e+02 2.580000000000000071e+00 2.600000000000000089e+00 2.589999999999999858e+00 1.685937791944057018e+00 2.606000000000000000e+03 5.695851339884171693e+02 4.575259859315419675e+00
1.300000000000000000e+02 2.600000000000000089e+00 2.620000000000000107e+00 2.610000000000000320e+00 1.712075842821931815e+00 2.630000000000000000e+03 5.784157357357714773e+02 4.546902578047117949e+00
1.310000000000000000e+02 2.620000000000000107e+00 2.640000000000000124e+00 2.629999999999999893e+00 1.738414955629634440e+00 2.666000000000000000e+03 5.873142651888764476e+02 4.539307416860769884e+00
1.320000000000000000e+02 2.640000000000000124e+00 2.660000000000000142e+00 2.650000000000000355e+00 1.764955130367165337e+00 2.448000000000000000e+03 5.962807223477248044e+02 4.105448840206565642e+00
1.330000000000000000e+02 2.660000000000000142e+00 2.680000000000000160e+00 2.669999999999999929e+00 1.791696367034509185e+00 2.512000000000000000e+03 6.053151072123145013e+02 4.149904686120637010e+00
1.340000000000000000e+02 2.680000000000000160e+00 2.700000000000000178e+00 2.690000000000000391e+00 1.818638665631696183e+00 2.302000000000000000e+03 6.144174197826619093e+02 3.746638565056126247e+00
1.350000000000000000e+02 2.700000000000000178e+00 2.720000000000000195e+00 2.709999999999999964e+00 1.845782026158711231e+00 2.153000000000000000e+03 6.235876600587575922e+02 3.452601996320987965e+00
1.360000000000000000e+02 2.720000000000000195e+00 2.740000000000000213e+00 2.730000000000000426e+00 1.873126448615569206e+00 1.913000000000000000e+03 6.328258280406096219e+02 3.022948677558146890e+00
1.370000000000000000e+02 2.740000000000000213e+00 2.760000000000000231e+00 2.750000000000000000e+00 1.900671933002240577e+00 1.808000000000000000e+03 6.421319237281968526e+02 2.815620798764857380e+00
1.380000000000000000e+02 2.760000000000000231e+00 2.780000000000000249e+00 2.770000000000000462e+00 1.928418479318739776e+00 1.684000000000000000e+03 6.515059471215382700e+02 2.584780702985432832e+00
1.390000000000000000e+02 2.780000000000000249e+00 2.800000000000000266e+00 2.790000000000000036e+00 1.956366087565067247e+00 1.548000000000000000e+03 6.609478982206261435e+02 2.342090812554900481e+00
1.400000000000000000e+02 2.800000000000000266e+00 2.819999999999999840e+00 2.810000000000000053e+00 1.984514757741207891e+00 1.525000000000000000e+03 6.704577770254581992e+02 2.274565307849496065e+00
1.410000000000000000e+02 2.819999999999999840e+00 2.839999999999999858e+00 2.830000000000000071e+00 2.012864489847220995e+00 1.312000000000000000e+03 6.800355835360514902e+02 1.929310806322600991e+00
1.420000000000000000e+02 2.839999999999999858e+00 2.859999999999999876e+00 2.849999999999999645e+00 2.041415283883062592e+00 1.277000000000000000e+03 6.896813177523943068e+02 1.851579805237615117e+00
1.430000000000000000e+02 2.859999999999999876e+00 2.879999999999999893e+00 2.870000000000000107e+00 2.070167139848717142e+00 1.079000000000000000e+03 6.993949796744802825e+02 1.542762003384982039e+00
