bin_index  r_left_A  r_right_A  r_center_A  shell_volume_A3  counts  normalization  g_r
1.100000000000000000e+01 5.500000000000000444e-01 6.000000000000000888e-01 5.750000000000000666e-01 2.078687139125248717e-01 0.000000000000000000e+00 1.387253773185944681e+02 0.000000000000000000e+00
1.200000000000000000e+01 6.000000000000000888e-01 6.500000000000000222e-01 6.250000000000000000e-01 2.455678257556017097e-01 0.000000000000000000e+00 1.638846397037301301e+02 0.000000000000000000e+00
1.300000000000000000e+01 6.500000000000000222e-01 7.000000000000000666e-01 6.750000000000000444e-01 2.864085302522697551e-01 0.000000000000000000e+00 1.911405072878308431e+02 0.000000000000000000e+00
1.400000000000000000e+01 7.000000000000000666e-01 7.500000000000000000e-01 7.250000000000000888e-01 3.303908274025262326e-01 0.000000000000000000e+00 2.204929800705774880e+02 0.000000000000000000e+00
1.500000000000000000e+01 7.500000000000000000e-01 8.000000000000000444e-01 7.750000000000000222e-01 3.775147172063739731e-01 0.000000000000000000e+00 2.519420580521228317e+02 0.000000000000000000e+00
1.600000000000000000e+01 8.000000000000000444e-01 8.500000000000000888e-01 8.250000000000000666e-01 4.277801996638102011e-01 0.000000000000000000e+00 2.854877412323327235e+02 0.000000000000000000e+00
1.700000000000000000e+01 8.500000000000000888e-01 9.000000000000000222e-01 8.750000000000000000e-01 4.811872747748364154e-01 0.000000000000000000e+00 3.211300296116255595e+02 0.000000000000000000e+00
1.800000000000000000e+01 9.000000000000000222e-01 9.500000000000000666e-01 9.250000000000000444e-01 5.377359425394534487e-01 0.000000000000000000e+00 3.588689231891328291e+02 0.000000000000000000e+00
1.900000000000000000e+01 9.500000000000000666e-01 1.000000000000000000e+00 9.750000000000000888e-01 5.974262029576580257e-01 0.000000000000000000e+00 3.987044219660429576e+02 0.000000000000000000e+00
2.000000000000000000e+01 1.000000000000000000e+00 1.050000000000000044e+00 1.024999999999999911e+00 6.602580560294553091e-01 0.000000000000000000e+00 4.406365259414602633e+02 0.000000000000000000e+00
2.100000000000000000e+01 1.050000000000000044e+00 1.100000000000000089e+00 1.075000000000000178e+00 7.262315017548416352e-01 0.000000000000000000e+00 4.846652351155584597e+02 0.000000000000000000e+00
2.200000000000000000e+01 1.100000000000000089e+00 1.150000000000000133e+00 1.125000000000000000e+00 7.953465401338160046e-01 0.000000000000000000e+00 5.307905494885129656e+02 0.000000000000000000e+00
2.300000000000000000e+01 1.150000000000000133e+00 1.200000000000000178e+00 1.175000000000000266e+00 8.676031711663829693e-01 0.000000000000000000e+00 5.790124690601825250e+02 0.000000000000000000e+00
2.400000000000000000e+01 1.200000000000000178e+00 1.250000000000000000e+00 1.225000000000000089e+00 9.430013948525325373e-01 0.000000000000000000e+00 6.293309938305445712e+02 0.000000000000000000e+00
2.500000000000000000e+01 1.250000000000000000e+00 1.300000000000000044e+00 1.274999999999999911e+00 1.021541211192281251e+00 0.000000000000000000e+00 6.817461237996209320e+02 0.000000000000000000e+00
2.600000000000000000e+01 1.300000000000000044e+00 1.350000000000000089e+00 1.325000000000000178e+00 1.103222620185617009e+00 0.000000000000000000e+00 7.362578589680028927e+02 0.000000000000000000e+00
2.700000000000000000e+01 1.350000000000000089e+00 1.400000000000000133e+00 1.375000000000000000e+00 1.188045621832541032e+00 0.000000000000000000e+00 7.928661993342951746e+02 0.000000000000000000e+00
2.800000000000000000e+01 1.400000000000000133e+00 1.450000000000000178e+00 1.425000000000000266e+00 1.276010216133056652e+00 0.000000000000000000e+00 8.515711448997514026e+02 0.000000000000000000e+00
2.900000000000000000e+01 1.450000000000000178e+00 1.500000000000000000e+00 1.475000000000000089e+00 1.367116403087152987e+00 0.000000000000000000e+00 9.123726956645811015e+02 0.000000000000000000e+00
3.000000000000000000e+01 1.500000000000000000e+00 1.550000000000000044e+00 1.524999999999999911e+00 1.461364182694854019e+00 0.000000000000000000e+00 9.752708516278150910e+02 0.000000000000000000e+00
3.100000000000000000e+01 1.550000000000000044e+00 1.600000000000000089e+00 1.575000000000000178e+00 1.558753554956137544e+00 0.000000000000000000e+00 1.040265612789438137e+03 0.000000000000000000e+00
3.200000000000000000e+01 1.600000000000000089e+00 1.650000000000000133e+00 1.625000000000000000e+00 1.659284519871011110e+00 0.000000000000000000e+00 1.107356979150194093e+03 0.000000000000000000e+00
3.300000000000000000e+01 1.650000000000000133e+00 1.700000000000000178e+00 1.675000000000000266e+00 1.762957077439470721e+00 0.000000000000000000e+00 1.176544950709165505e+03 0.000000000000000000e+00
3.400000000000000000e+01 1.700000000000000178e+00 1.750000000000000000e+00 1.725000000000000089e+00 1.869771227661520374e+00 0.000000000000000000e+00 1.247829527467157504e+03 0.000000000000000000e+00
3.500000000000000000e+01 1.750000000000000000e+00 1.800000000000000044e+00 1.774999999999999911e+00 1.979726970537170949e+00 0.000000000000000000e+00 1.321210709424917241e+03 0.000000000000000000e+00
3.600000000000000000e+01 1.800000000000000044e+00 1.850000000000000089e+00 1.825000000000000178e+00 2.092824306066400464e+00 0.000000000000000000e+00 1.396688496580546825e+03 0.000000000000000000e+00
3.700000000000000000e+01 1.850000000000000089e+00 1.900000000000000133e+00 1.875000000000000000e+00 2.209063234249227126e+00 0.000000000000000000e+00 1.474262888934583088e+03 0.000000000000000000e+00
3.800000000000000000e+01 1.900000000000000133e+00 1.950000000000000178e+00 1.925000000000000266e+00 2.328443755085636280e+00 0.000000000000000000e+00 1.553933886487316840e+03 0.000000000000000000e+00
3.900000000000000000e+01 1.950000000000000178e+00 2.000000000000000000e+00 1.975000000000000089e+00 2.450965868575627926e+00 0.000000000000000000e+00 1.635701489239544117e+03 0.000000000000000000e+00
4.000000000000000000e+01 2.000000000000000000e+00 2.050000000000000266e+00 2.025000000000000355e+00 2.576629574719239368e+00 0.000000000000000000e+00 1.719565697191010486e+03 0.000000000000000000e+00
4.100000000000000000e+01 2.050000000000000266e+00 2.100000000000000089e+00 2.075000000000000178e+00 2.705434873516403549e+00 0.000000000000000000e+00 1.805526510340180039e+03 0.000000000000000000e+00
4.200000000000000000e+01 2.100000000000000089e+00 2.149999999999999911e+00 2.125000000000000000e+00 2.837381764967172426e+00 0.000000000000000000e+00 1.893583928688349488e+03 0.000000000000000000e+00
4.300000000000000000e+01 2.149999999999999911e+00 2.200000000000000178e+00 2.174999999999999822e+00 2.972470249071560655e+00 0.000000000000000000e+00 1.983737952235688454e+03 0.000000000000000000e+00
4.400000000000000000e+01 2.200000000000000178e+00 2.250000000000000000e+00 2.225000000000000089e+00 3.110700325829479862e+00 1.000000000000000000e+00 2.075988580980632378e+03 4.816982179774953964e-04
4.500000000000000000e+01 2.250000000000000000e+00 2.300000000000000266e+00 2.275000000000000355e+00 3.252071995241048175e+00 8.100000000000000000e+01 2.170335814924981150e+03 3.732141332367950454e-02
4.600000000000000000e+01 2.300000000000000266e+00 2.350000000000000089e+00 2.325000000000000178e+00 3.396585257306154126e+00 9.910000000000000000e+02 2.266779654069185653e+03 4.371840898699689282e-01
4.700000000000000000e+01 2.350000000000000089e+00 2.400000000000000355e+00 2.375000000000000000e+00 3.544240112024910072e+00 4.927000000000000000e+03 2.365320098411721574e+03 2.083016164834691875e+00
4.800000000000000000e+01 2.400000000000000355e+00 2.450000000000000178e+00 2.425000000000000266e+00 3.695036559397181009e+00 9.273000000000000000e+03 2.465957147951575735e+03 3.760405977736842154e+00
4.900000000000000000e+01 2.450000000000000178e+00 2.500000000000000000e+00 2.475000000000000089e+00 3.848974599423079290e+00 1.012800000000000000e+04 2.568690802691090539e+03 3.942864586656126491e+00
5.000000000000000000e+01 2.500000000000000000e+00 2.550000000000000266e+00 2.525000000000000355e+00 4.006054232102604473e+00 9.518000000000000000e+03 2.673521062630442430e+03 3.560099126593513574e+00
5.100000000000000000e+01 2.550000000000000266e+00 2.600000000000000089e+00 2.575000000000000178e+00 4.166275457435645535e+00 8.250000000000000000e+03 2.780447927767563215e+03 2.967147817302937085e+00
5.200000000000000000e+01 2.600000000000000089e+00 2.650000000000000355e+00 2.625000000000000000e+00 4.329638275422365901e+00 6.849000000000000000e+03 2.889471398103269621e+03 2.370329744220993629e+00
5.300000000000000000e+01 2.650000000000000355e+00 2.700000000000000178e+00 2.675000000000000266e+00 4.496142686062571059e+00 5.624000000000000000e+03 3.000591473639699871e+03 1.874297134217381755e+00
5.400000000000000000e+01 2.700000000000000178e+00 2.750000000000000000e+00 2.725000000000000089e+00 4.665788689356426211e+00 4.301000000000000000e+03 3.113808154371356068e+03 1.381266856136268650e+00
5.500000000000000000e+01 2.750000000000000000e+00 2.800000000000000266e+00 2.775000000000000355e+00 4.838576285303901159e+00 3.507000000000000000e+03 3.229121440302740666e+03 1.086053920496470093e+00
5.600000000000000000e+01 2.800000000000000266e+00 2.850000000000000089e+00 2.825000000000000178e+00 5.014505473904891986e+00 3.149000000000000000e+03 3.346531331434981894e+03 9.409743068652876019e-01
5.700000000000000000e+01 2.850000000000000089e+00 2.900000000000000355e+00 2.875000000000000000e+00 5.193576255159561228e+00 2.962000000000000000e+03 3.466037827764337635e+03 8.545780938318691122e-01
5.800000000000000000e+01 2.900000000000000355e+00 2.950000000000000178e+00 2.925000000000000266e+00 5.375788629067717039e+00 2.676000000000000000e+03 3.587640929294345824e+03 7.458940436735242985e-01
5.900000000000000000e+01 2.950000000000000178e+00 3.000000000000000000e+00 2.975000000000000089e+00 5.561142595629506857e+00 2.326000000000000000e+03 3.711340636019283465e+03 6.267277051924895481e-01
6.000000000000000000e+01 3.000000000000000000e+00 3.050000000000000266e+00 3.025000000000000355e+00 5.749638154844945781e+00 2.212000000000000000e+03 3.837136947947814861e+03 5.764714760006223182e-01
6.100000000000000000e+01 3.050000000000000266e+00 3.100000000000000089e+00 3.075000000000000178e+00 5.941275306713886373e+00 1.932000000000000000e+03 3.965029865070616779e+03 4.872598859896837831e-01
6.200000000000000000e+01 3.100000000000000089e+00 3.150000000000000355e+00 3.125000000000000000e+00 6.136054051236490281e+00 1.761000000000000000e+03 4.095019387394342175e+03 4.300345940780815335e-01
6.300000000000000000e+01 3.150000000000000355e+00 3.200000000000000178e+00 3.175000000000000266e+00 6.333974388412610068e+00 1.652000000000000000e+03 4.227105514916527682e+03 3.908111576989158342e-01
6.400000000000000000e+01 3.200000000000000178e+00 3.250000000000000000e+00 3.225000000000000089e+00 6.535036318242334552e+00 1.598000000000000000e+03 4.361288247638915891e+03 3.664054997660643465e-01
6.500000000000000000e+01 3.250000000000000000e+00 3.300000000000000266e+00 3.275000000000000355e+00 6.739239840725753439e+00 1.665000000000000000e+03 4.497567585559117106e+03 3.702001066856708267e-01
6.600000000000000000e+01 3.300000000000000266e+00 3.350000000000000089e+00 3.325000000000000178e+00 6.946584955862598498e+00 1.750000000000000000e+03 4.635943528678826624e+03 3.774851848764265161e-01
6.700000000000000000e+01 3.350000000000000089e+00 3.400000000000000355e+00 3.375000000000000000e+00 7.157071663653167271e+00 1.956000000000000000e+03 4.776416076996306401e+03 4.095120626991207713e-01
6.800000000000000000e+01 3.400000000000000355e+00 3.450000000000000178e+00 3.425000000000000266e+00 7.370699964097251033e+00 2.242000000000000000e+03 4.918985230511675582e+03 4.557850643854821637e-01
6.900000000000000000e+01 3.450000000000000178e+00 3.500000000000000000e+00 3.475000000000000089e+00 7.587469857194911071e+00 2.502000000000000000e+03 5.063650989229239713e+03 4.941098834263931705e-01
7.000000000000000000e+01 3.500000000000000000e+00 3.550000000000000266e+00 3.525000000000000355e+00 7.807381342946263736e+00 2.717000000000000000e+03 5.210413353142899723e+03 5.214557494485763112e-01
7.100000000000000000e+01 3.550000000000000266e+00 3.600000000000000089e+00 3.575000000000000178e+00 8.030434421351102969e+00 3.121000000000000000e+03 5.359272322253018501e+03 5.823551803928379567e-01
7.200000000000000000e+01 3.600000000000000089e+00 3.650000000000000355e+00 3.625000000000000000e+00 8.256629092409607296e+00 3.534000000000000000e+03 5.510227896565613264e+03 6.413527836485045652e-01
7.300000000000000000e+01 3.650000000000000355e+00 3.700000000000000178e+00 3.675000000000000266e+00 8.485965356121596415e+00 3.978000000000000000e+03 5.663280076073796408e+03 7.024197896915320705e-01
7.400000000000000000e+01 3.700000000000000178e+00 3.750000000000000000e+00 3.725000000000000089e+00 8.718443212487249738e+00 4.597000000000000000e+03 5.818428860782607444e+03 7.900758280271696909e-01
7.500000000000000000e+01 3.750000000000000000e+00 3.800000000000000266e+00 3.775000000000000355e+00 8.954062661506567267e+00 5.128000000000000000e+03 5.975674250693848080e+03 8.581458400957142629e-01
7.600000000000000000e+01 3.800000000000000266e+00 3.850000000000000089e+00 3.825000000000000178e+00 9.192823703179280770e+00 5.969000000000000000e+03 6.135016245796798103e+03 9.729395588951310625e-01
7.700000000000000000e+01 3.850000000000000089e+00 3.900000000000000355e+00 3.875000000000000000e+00 9.434726337505809468e+00 6.600000000000000000e+03 6.296454846104799799e+03 1.048208898707974290e+00
7.800000000000000000e+01 3.900000000000000355e+00 3.950000000000000178e+00 3.925000000000000266e+00 9.679770564485702167e+00 7.721000000000000000e+03 6.459990051605684130e+03 1.195203079001782909e+00
7.900000000000000000e+01 3.950000000000000178e+00 4.000000000000000000e+00 3.975000000000000089e+00 9.927956384119321243e+00 8.502000000000000000e+03 6.625621862310957113e+03 1.283200305825267673e+00
8.000000000000000000e+01 4.000000000000000000e+00 4.049999999999999822e+00 4.025000000000000355e+00 1.017928379640648373e+01 9.392000000000000000e+03 6.793350278211294608e+03 1.382528445518775184e+00
8.100000000000000000e+01 4.049999999999999822e+00 4.100000000000000533e+00 4.075000000000000178e+00 1.043375280134743122e+01 1.042900000000000000e+04 6.963175299311415074e+03 1.497736241256387490e+00
8.200000000000000000e+01 4.100000000000000533e+00 4.150000000000000355e+00 4.125000000000000000e+00 1.069136339894165388e+01 1.073000000000000000e+04 7.135096925608495440e+03 1.503833810790863756e+00
8.300000000000000000e+01 4.150000000000000355e+00 4.200000000000000178e+00 4.175000000000000711e+00 1.095211558918957273e+01 1.140800000000000000e+04 7.309115157104916761e+03 1.560790841954475372e+00
8.400000000000000000e+01 4.200000000000000178e+00 4.250000000000000000e+00 4.224999999999999645e+00 1.121600937209112558e+01 1.173200000000000000e+04 7.485229993809346524e+03 1.567353309077067935e+00
8.500000000000000000e+01 4.250000000000000000e+00 4.299999999999999822e+00 4.275000000000000355e+00 1.148304474764625205e+01 1.244800000000000000e+04 7.663441435697294764e+03 1.624335503109036294e+00
8.600000000000000000e+01 4.299999999999999822e+00 4.350000000000000533e+00 4.325000000000000178e+00 1.175322171585519371e+01 1.276200000000000000e+04 7.843749482792742128e+03 1.627027995730446319e+00
8.700000000000000000e+01 4.350000000000000533e+00 4.400000000000000355e+00 4.375000000000000000e+00 1.202654027671729331e+01 1.296500000000000000e+04 8.026154135086315364e+03 1.615344009321167951e+00
8.800000000000000000e+01 4.400000000000000355e+00 4.450000000000000178e+00 4.425000000000000711e+00 1.230300043023314593e+01 1.303600000000000000e+04 8.210655392581107662e+03 1.587692988769072278e+00
8.900000000000000000e+01 4.450000000000000178e+00 4.500000000000000000e+00 4.474999999999999645e+00 1.258260217640269296e+01 1.286000000000000000e+04 8.397253255274221374e+03 1.531453156057044795e+00
9.000000000000000000e+01 4.500000000000000000e+00 4.549999999999999822e+00 4.525000000000000355e+00 1.286534551522575498e+01 1.267400000000000000e+04 8.585947723158244116e+03 1.476132910268642018e+00
9.100000000000000000e+01 4.549999999999999822e+00 4.600000000000000533e+00 4.575000000000000178e+00 1.315123044670263042e+01 1.212900000000000000e+04 8.776738796250465384e+03 1.381948384425165210e+00
9.200000000000000000e+01 4.600000000000000533e+00 4.650000000000000355e+00 4.625000000000000000e+00 1.344025697083272242e+01 1.160900000000000000e+04 8.969626474534325098e+03 1.294256793519676929e+00
9.300000000000000000e+01 4.650000000000000355e+00 4.700000000000000178e+00 4.675000000000000711e+00 1.373242508761651060e+01 1.083300000000000000e+04 9.164610758017184708e+03 1.182046928782361173e+00
9.400000000000000000e+01 4.700000000000000178e+00 4.750000000000000000e+00 4.724999999999999645e+00 1.402773479705399140e+01 1.048200000000000000e+04 9.361691646704941377e+03 1.119669435351395848e+00
9.500000000000000000e+01 4.750000000000000000e+00 4.800000000000000711e+00 4.775000000000000355e+00 1.432618609914528740e+01 1.040900000000000000e+04 9.560869140584434717e+03 1.088708552218895953e+00
9.600000000000000000e+01 4.800000000000000711e+00 4.850000000000000533e+00 4.825000000000001066e+00 1.462777899388962055e+01 9.793000000000000000e+03 9.762143239666664158e+03 1.003160859206404076e+00
9.700000000000000000e+01 4.850000000000000533e+00 4.900000000000000355e+00 4.875000000000000000e+00 1.493251348128782752e+01 9.625000000000000000e+03 9.965513943945821666e+03 9.658307694052560288e-01
9.800000000000000000e+01 4.900000000000000355e+00 4.950000000000000178e+00 4.925000000000000711e+00 1.524038956133960809e+01 9.054000000000000000e+03 1.017098125343021093e+04 8.901795976613855466e-01
9.900000000000000000e+01 4.950000000000000178e+00 5.000000000000000000e+00 4.974999999999999645e+00 1.555140723404502445e+01 9.183000000000000000e+03 1.037854516810769201e+04 8.848060928827007343e-01
1.000000000000000000e+02 5.000000000000000000e+00 5.050000000000000711e+00 5.025000000000000355e+00 1.586556649940425423e+01 9.024000000000000000e+03 1.058820568798234672e+04 8.522690497259864939e-01
1.010000000000000000e+02 5.050000000000000711e+00 5.100000000000000533e+00 5.075000000000001066e+00 1.618286735741658333e+01 8.907000000000000000e+03 1.079996281306117635e+04 8.247250619444838060e-01
1.020000000000000000e+02 5.100000000000000533e+00 5.150000000000000355e+00 5.125000000000000000e+00 1.650330980808278269e+01 8.872000000000000000e+03 1.101381654333284314e+04 8.055336644744295338e-01
1.030000000000000000e+02 5.150000000000000355e+00 5.200000000000000178e+00 5.175000000000000711e+00 1.682689385140238159e+01 8.969000000000000000e+03 1.122976687880433747e+04 7.986808717221521858e-01
1.040000000000000000e+02 5.200000000000000178e+00 5.250000000000000000e+00 5.224999999999999645e+00 1.715361948737584896e+01 9.073000000000000000e+03 1.144781381947546652e+04 7.925530710994495021e-01
1.050000000000000000e+02 5.250000000000000000e+00 5.300000000000000711e+00 5.275000000000000355e+00 1.748348671600307469e+01 9.110000000000000000e+03 1.166795736534554635e+04 7.807707651604199883e-01
1.060000000000000000e+02 5.300000000000000711e+00 5.350000000000000533e+00 5.325000000000001066e+00 1.781649553728321678e+01 9.145000000000000000e+03 1.189019751641580297e+04 7.691209491998987069e-01
1.070000000000000000e+02 5.350000000000000533e+00 5.400000000000000355e+00 5.375000000000000000e+00 1.815264595121735169e+01 9.298000000000000000e+03 1.211453427268423911e+04 7.675078373392414388e-01
1.080000000000000000e+02 5.400000000000000355e+00 5.450000000000000178e+00 5.425000000000000711e+00 1.849193795780500338e+01 9.263000000000000000e+03 1.234096763415405621e+04 7.505894411686426793e-01
1.090000000000000000e+02 5.450000000000000178e+00 5.500000000000000000e+00 5.474999999999999645e+00 1.883437155704640986e+01 9.634000000000000000e+03 1.256949760082399189e+04 7.664586370873283094e-01
1.100000000000000000e+02 5.500000000000000000e+00 5.550000000000000711e+00 5.525000000000000355e+00 1.917994674894156759e+01 1.002800000000000000e+04 1.280012417268620629e+04 7.834298999535053154e-01
1.110000000000000000e+02 5.550000000000000711e+00 5.600000000000000533e+00 5.575000000000001066e+00 1.952866353348964523e+01 1.022600000000000000e+04 1.303284734975478386e+04 7.846328377499491857e-01
1.120000000000000000e+02 5.600000000000000533e+00 5.650000000000000355e+00 5.625000000000000000e+00 1.988052191069171570e+01 1.063100000000000000e+04 1.326766713201676066e+04 8.012712328564447484e-01
1.130000000000000000e+02 5.650000000000000355e+00 5.700000000000000178e+00 5.675000000000000711e+00 2.023552188054742018e+01 1.088100000000000000e+04 1.350458351947157280e+04 8.057264397907005771e-01
1.140000000000000000e+02 5.700000000000000178e+00 5.750000000000000000e+00 5.724999999999999645e+00 2.059366344305664143e+01 1.137500000000000000e+04 1.374359651213293910e+04 8.276581744784251571e-01
1.150000000000000000e+02 5.750000000000000000e+00 5.800000000000000711e+00 5.775000000000000355e+00 2.095494659821985195e+01 1.141900000000000000e+04 1.398470610998581469e+04 8.165348567351182751e-01
1.160000000000000000e+02 5.800000000000000711e+00 5.850000000000000533e+00 5.825000000000001066e+00 2.131937134603586514e+01 1.240800000000000000e+04 1.422791231304168832e+04 8.720885908627994398e-01
1.170000000000000000e+02 5.850000000000000533e+00 5.900000000000000355e+00 5.875000000000000000e+00 2.168693768650587117e+01 1.301200000000000000e+04 1.447321512130928932e+04 8.990400467994216216e-01
1.180000000000000000e+02 5.900000000000000355e+00 5.950000000000000178e+00 5.925000000000000711e+00 2.205764561962939041e+01 1.347500000000000000e+04 1.472061453475331109e+04 9.153829799827588598e-01
1.190000000000000000e+02 5.950000000000000178e+00 6.000000000000000000e+00 5.974999999999999645e+00 2.243149514540666445e+01 1.415100000000000000e+04 1.497011055341623069e+04 9.452836002450691888e-01
1.200000000000000000e+02 6.000000000000000000e+00 6.050000000000000711e+00 6.025000000000000355e+00 2.280848626383781053e+01 1.473300000000000000e+04 1.522170317725931454e+04 9.678943169783116307e-01
1.210000000000000000e+02 6.050000000000000711e+00 6.100000000000000533e+00 6.075000000000001066e+00 2.318861897492175927e+01 1.534000000000000000e+04 1.547539240632238216e+04 9.912511164326232027e-01
1.220000000000000000e+02 6.100000000000000533e+00 6.150000000000000355e+00 6.125000000000000000e+00 2.357189327865969730e+01 1.586100000000000000e+04 1.573117824055990968e+04 1.008252513413481655e+00
1.230000000000000000e+02 6.150000000000000355e+00 6.200000000000000178e+00 6.175000000000000711e+00 2.395830917505139013e+01 1.662500000000000000e+04 1.598906068000938285e+04 1.039773400871866871e+00
1.240000000000000000e+02 6.200000000000000178e+00 6.250000000000000000e+00 6.224999999999999645e+00 2.434786666409636169e+01 1.731800000000000000e+04 1.624903972466308187e+04 1.065786058342538922e+00
1.250000000000000000e+02 6.250000000000000000e+00 6.300000000000000711e+00 6.275000000000000355e+00 2.474056574579556056e+01 1.793500000000000000e+04 1.651111537450876858e+04 1.086237942936886247e+00
1.260000000000000000e+02 6.300000000000000711e+00 6.350000000000000533e+00 6.325000000000001066e+00 2.513640642014756210e+01 1.854400000000000000e+04 1.677528762954393824e+04 1.105435591300448328e+00
1.270000000000000000e+02 6.350000000000000533e+00 6.400000000000000355e+00 6.375000000000000000e+00 2.553538868715331844e+01 1.933700000000000000e+04 1.704155648978823228e+04 1.134696822534212890e+00
1.280000000000000000e+02 6.400000000000000355e+00 6.450000000000000178e+00 6.425000000000000711e+00 2.593751254681282603e+01 1.982700000000000000e+04 1.730992195524113413e+04 1.145412443295086069e+00
1.290000000000000000e+02 6.450000000000000178e+00 6.500000000000000000e+00 6.474999999999999645e+00 2.634277799912585039e+01 2.014400000000000000e+04 1.758038402587860401e+04 1.145822524146668853e+00
1.300000000000000000e+02 6.500000000000000000e+00 6.550000000000000711e+00 6.525000000000000355e+00 2.675118504409310560e+01 2.068100000000000000e+04 1.785294270171852986e+04 1.158408467754127757e+00
1.310000000000000000e+02 6.550000000000000711e+00 6.600000000000000533e+00 6.575000000000001066e+00 2.716273368171292191e+01 2.105700000000000000e+04 1.812759798275515277e+04 1.161599017146761392e+00
1.320000000000000000e+02 6.600000000000000533e+00 6.650000000000000355e+00 6.625000000000000000e+00 2.757742391198649301e+01 2.095400000000000000e+04 1.840434986898744319e+04 1.138535191363042154e+00
1.330000000000000000e+02 6.650000000000000355e+00 6.700000000000000178e+00 6.675000000000000711e+00 2.799525573491429498e+01 2.076300000000000000e+04 1.868319836043483519e+04 1.111319357609001912e+00
1.340000000000000000e+02 6.700000000000000178e+00 6.750000000000000000e+00 6.724999999999999645e+00 2.841622915049513409e+01 2.110400000000000000e+04 1.896414345706403401e+04 1.112836972984344364e+00
1.350000000000000000e+02 6.750000000000000000e+00 6.800000000000000711e+00 6.775000000000000355e+00 2.884034415873020407e+01 2.111800000000000000e+04 1.924718515889663831e+04 1.097199399582780677e+00
1.360000000000000000e+02 6.800000000000000711e+00 6.850000000000000533e+00 6.825000000000001066e+00 2.926760075961807317e+01 2.135300000000000000e+04 1.953232346592947943e+04 1.093213515393923974e+00
1.370000000000000000e+02 6.850000000000000533e+00 6.900000000000000355e+00 6.875000000000000000e+00 2.969799895315993865e+01 2.105900000000000000e+04 1.981955837816222993e+04 1.062536288558448616e+00
1.380000000000000000e+02 6.900000000000000355e+00 6.950000000000000178e+00 6.925000000000000711e+00 3.013153873935507576e+01 2.086400000000000000e+04 2.010888989559281981e+04 1.037551058677419702e+00
1.390000000000000000e+02 6.950000000000000178e+00 7.000000000000000000e+00 6.974999999999999645e+00 3.056822011820420926e+01 2.067100000000000000e+04 2.040031801821614863e+04 1.013268517752622833e+00
1.400000000000000000e+02 7.000000000000000000e+00 7.050000000000000711e+00 7.025000000000000355e+00 3.100804308970733203e+01 2.031200000000000000e+04 2.069384274605084647e+04 9.815480019474045470e-01
1.410000000000000000e+02 7.050000000000000711e+00 7.100000000000000533e+00 7.075000000000001066e+00 3.145100765386278141e+01 2.058500000000000000e+04 2.098946407908143374e+04 9.807301378654764701e-01
1.420000000000000000e+02 7.100000000000000533e+00 7.150000000000000355e+00 7.125000000000000000e+00 3.189711381067269613e+01 2.047000000000000000e+04 2.128718201730844157e+04 9.616115455467991735e-01
1.430000000000000000e+02 7.150000000000000355e+00 7.200000000000000178e+00 7.175000000000000711e+00 3.234636156013613117e+01 2.040500000000000000e+04 2.158699656072951984e+04 9.452449738709933769e-01
